radio,mcc,mnc,lac,cid,long,lat,operator
UMTS,405,5,5831,2989383,77.410354614258,28.657150268555,Jio
UMTS,405,18,18811,51762,76.845343,30.728073,Jio
UMTS,405,19,19813,78017,74.62793,26.458649,Jio
UMTS,405,19,19813,77198,74.637477,26.449458,Jio
UMTS,405,19,19813,77578,74.651412963867,26.447525024414,Jio
UMTS,405,5,5812,31651,77.10823059082,28.699722290039,Jio
UMTS,405,5,5822,21492,77.233887,28.628311,Jio
UMTS,405,15,15851,2782753,72.822311,19.21941,Jio
UMTS,405,5,5811,32883,77.093124389648,28.728561401367,Jio
UMTS,405,5,5811,20031,77.127849,28.743864,Jio
UMTS,405,5,5811,20083,77.12944,28.745041,Jio
UMTS,405,5,5811,20033,77.126083374023,28.743667602539,Jio
UMTS,405,5,5821,22702,77.18376159668,28.633804321289,Jio
UMTS,405,5,5821,20412,77.190628,28.632202,Jio
UMTS,405,5,5822,22262,77.205734,28.626716,Jio
UMTS,405,5,5822,22283,77.207451,28.626938,Jio
UMTS,405,5,5822,22293,77.210911,28.624719,Jio
UMTS,405,5,5822,22292,77.212944,28.623161,Jio
UMTS,405,5,5822,38243,77.214523,28.622543,Jio
UMTS,405,5,5822,38242,77.216492,28.621445,Jio
UMTS,405,5,5822,23302,77.218643,28.620071,Jio
UMTS,405,5,5822,23303,77.220566,28.620758,Jio
UMTS,405,5,5822,22282,77.223129,28.621902,Jio
UMTS,405,5,5822,21512,77.228884,28.624584,Jio
UMTS,405,5,5822,21513,77.225475,28.622818,Jio
UMTS,405,5,5822,22281,77.231359,28.62725,Jio
UMTS,405,5,5822,22272,77.231925,28.628311,Jio
UMTS,405,5,5822,22232,77.230453491211,28.628311157227,Jio
UMTS,405,5,5821,20311,77.24006652832,28.64616394043,Jio
UMTS,405,5,5812,31311,77.126427,28.664703,Jio
UMTS,405,5,5822,12333,77.202341,28.556092,Jio
UMTS,405,5,5822,12332,77.202026,28.555527,Jio
UMTS,405,5,5822,12331,77.204236,28.5569,Jio
UMTS,405,5,5821,32122,77.157669067383,28.650283813477,Jio
UMTS,405,15,15861,2662271,72.908706665039,19.083938598633,Jio
UMTS,405,5,5811,22671,77.141189575195,28.706588745117,Jio
UMTS,405,5,5821,30312,77.146682739258,28.655776977539,Jio
UMTS,405,5,5812,32762,77.142563,28.674088,Jio
UMTS,405,5,5811,65261,77.172775268555,28.717575073242,Jio
UMTS,405,5,5811,31962,77.10823059082,28.718948364258,Jio
UMTS,405,5,5812,31613,77.101364135742,28.692855834961,Jio
UMTS,405,5,5811,22933,77.126083374023,28.798599243164,Jio
UMTS,405,5,5832,61422,77.285385131836,28.622817993164,Jio
UMTS,405,5,5832,51383,77.286072,28.621445,Jio
UMTS,405,867,29,152616,76.711917,30.710698,Jio
UMTS,405,867,29,160918,76.75101,30.712006,Jio
UMTS,405,867,29,238416,76.737598,30.717805,Jio
UMTS,405,867,29,238418,76.732359,30.714661,Jio
UMTS,405,867,29,152816,76.72589,30.715512,Jio
UMTS,405,867,29,422418,76.722107,30.716228,Jio
UMTS,405,867,29,436917,76.729202,30.711823,Jio
UMTS,405,867,29,152817,76.727828979492,30.712966918945,Jio
UMTS,405,867,29,422417,76.725082397461,30.717086791992,Jio
UMTS,405,867,29,410718,76.716843,30.713806,Jio
UMTS,405,867,29,436918,76.713272,30.71077,Jio
UMTS,405,867,29,403216,76.716431,30.71283,Jio
UMTS,405,867,29,410717,76.71681,30.714602,Jio
UMTS,405,867,29,436916,76.718216,30.713516,Jio
UMTS,405,867,29,152618,76.711397,30.710268,Jio
UMTS,405,5,5842,11543,77.121964,28.553009,Jio
UMTS,405,5,5842,11611,77.121963500977,28.552780151367,Jio
UMTS,405,867,28,237518,76.736011,30.735798,Jio
UMTS,405,867,28,237516,76.738685,30.733109,Jio
UMTS,405,867,29,216616,76.733185,30.73027,Jio
UMTS,405,867,28,159016,76.740269,30.731466,Jio
UMTS,405,867,28,157918,76.74549,30.734572,Jio
UMTS,405,867,28,283518,76.744759,30.739127,Jio
UMTS,405,867,28,159018,76.738987,30.735234,Jio
UMTS,405,867,28,159017,76.736755,30.731194,Jio
UMTS,405,867,28,237517,76.734134,30.731163,Jio
UMTS,405,867,28,285218,76.731003,30.737076,Jio
UMTS,405,867,28,414218,76.748102,30.746511,Jio
UMTS,405,867,28,285217,76.732773,30.735123,Jio
UMTS,405,867,29,412016,76.730575561523,30.734939575195,Jio
UMTS,405,867,28,157717,76.741455,30.742326,Jio
UMTS,405,867,28,404617,76.739321,30.740577,Jio
UMTS,405,867,28,404618,76.736015,30.741187,Jio
UMTS,405,867,28,285216,76.732976,30.741562,Jio
UMTS,405,867,27,236817,76.728491,30.740604,Jio
UMTS,405,867,27,154316,76.726455688477,30.740432739258,Jio
UMTS,405,867,27,236818,76.726427,30.743952,Jio
UMTS,405,867,27,236816,76.730286,30.743988,Jio
UMTS,405,867,28,404616,76.736787,30.744428,Jio
UMTS,405,867,27,425118,76.731948852539,30.747299194336,Jio
UMTS,405,867,28,157718,76.744427,30.745879,Jio
UMTS,405,867,27,425117,76.745681762695,30.748672485352,Jio
UMTS,405,867,28,157716,76.745979,30.743068,Jio
UMTS,405,867,28,414217,76.753504,30.741607,Jio
UMTS,405,867,28,283516,76.749115,30.741959,Jio
UMTS,405,867,28,283517,76.750324,30.740007,Jio
UMTS,405,867,28,157916,76.748886,30.738831,Jio
UMTS,405,867,28,157917,76.752076,30.736699,Jio
UMTS,405,867,28,237616,76.754316,30.737007,Jio
UMTS,405,867,30,283216,76.758438,30.731912,Jio
UMTS,405,867,28,237617,76.75288,30.731412,Jio
UMTS,405,867,30,283218,76.754111,30.727663,Jio
UMTS,405,867,28,237618,76.750946,30.732765,Jio
UMTS,405,867,28,283216,76.755294799805,30.730819702148,Jio
UMTS,405,867,28,158616,76.761311,30.726177,Jio
UMTS,405,867,28,414318,76.76445,30.726334,Jio
UMTS,405,867,30,283217,76.759357,30.728588,Jio
UMTS,405,867,28,163018,76.761769,30.729594,Jio
UMTS,405,867,28,158617,76.760671,30.720988,Jio
UMTS,405,867,28,406917,76.757593,30.717318,Jio
UMTS,405,867,28,414317,76.761382,30.723582,Jio
UMTS,405,867,28,406916,76.754265,30.722092,Jio
UMTS,405,867,28,158618,76.756379,30.725182,Jio
UMTS,405,867,28,283317,76.767535,30.719893,Jio
UMTS,405,867,28,162818,76.767826,30.723953,Jio
UMTS,405,867,28,283318,76.763906,30.721779,Jio
UMTS,405,867,28,283316,76.767448,30.723404,Jio
UMTS,405,867,28,162817,76.769027709961,30.72395324707,Jio
UMTS,405,867,29,160916,76.755848,30.714016,Jio
UMTS,405,867,29,162918,76.765766,30.71846,Jio
UMTS,405,867,29,158617,76.762161254883,30.717086791992,Jio
UMTS,405,867,29,163416,76.768341,30.718872,Jio
UMTS,405,867,29,162916,76.767595,30.717744,Jio
UMTS,405,867,29,162917,76.763957,30.715798,Jio
UMTS,405,867,29,283917,76.760239,30.712326,Jio
UMTS,405,867,29,283918,76.755947,30.711353,Jio
UMTS,405,867,29,283916,76.75915,30.713087,Jio
UMTS,405,867,29,397318,76.758041381836,30.71159362793,Jio
UMTS,405,867,28,157117,76.752863,30.714469,Jio
UMTS,405,867,29,160917,76.752899,30.709548,Jio
UMTS,405,867,28,157118,76.748039,30.712911,Jio
UMTS,405,867,28,406918,76.751758,30.718086,Jio
UMTS,405,867,28,157116,76.749832,30.716967,Jio
UMTS,405,867,29,157117,76.753921508789,30.71159362793,Jio
UMTS,405,867,29,161017,76.744375,30.716821,Jio
UMTS,405,867,28,283818,76.745682,30.719584,Jio
UMTS,405,867,28,283817,76.749072,30.721807,Jio
UMTS,405,867,29,403218,76.711349487305,30.710220336914,Jio
UMTS,405,867,65534,285217,76.72233581543,30.725326538086,Jio
UMTS,405,5,5811,30332,77.132949829102,28.70246887207,Jio
UMTS,405,5,5811,31351,77.134323,28.697433,Jio
UMTS,405,5,5811,33083,77.134581,28.701611,Jio
UMTS,405,5,5811,20931,77.14714,28.72945,Jio
UMTS,405,5,5811,21402,77.154922485352,28.738174438477,Jio
UMTS,405,5,5811,20643,77.149741,28.752594,Jio
UMTS,405,5,5811,38102,77.143099,28.793943,Jio
UMTS,405,5,5811,20202,77.139312,28.807596,Jio
UMTS,405,5,5811,20142,77.141866,28.779886,Jio
UMTS,405,5,5811,20153,77.141739,28.790085,Jio
UMTS,405,5,5811,38322,77.142563,28.802844,Jio
UMTS,405,5,5811,21481,77.132263,28.823621,Jio
UMTS,405,5,5811,20203,77.135338,28.813705,Jio
UMTS,405,5,5811,22961,77.11574,28.838912,Jio
UMTS,405,5,5811,16742,77.124291,28.839913,Jio
UMTS,405,5,5811,38842,77.11956,28.841171,Jio
UMTS,405,5,5811,21912,77.121858,28.841171,Jio
UMTS,405,5,5811,39112,77.10632,28.850337,Jio
UMTS,405,5,5811,38841,77.119732,28.841171,Jio
UMTS,405,5,5811,36101,77.101364,28.856735,Jio
UMTS,405,5,5811,20112,77.106857,28.845684,Jio
UMTS,405,5,5811,39111,77.102087,28.856892,Jio
UMTS,405,5,5811,22051,77.183762,28.704529,Jio
UMTS,405,5,5831,51042,77.300491333008,28.684616088867,Jio
UMTS,405,5,5821,21672,77.194747924805,28.705215454102,Jio
UMTS,405,5,5821,22562,77.200241088867,28.69010925293,Jio
UMTS,405,19,19823,175445,75.804716,26.848199,Jio
UMTS,405,5,5811,21342,77.148056030273,28.70246887207,Jio
UMTS,405,867,29,161018,76.740547,30.717863,Jio
UMTS,405,867,29,152617,76.715469,30.712122,Jio
UMTS,405,867,29,411317,76.729561,30.712609,Jio
UMTS,405,867,29,152818,76.721902,30.716075,Jio
UMTS,405,867,29,385517,76.723905,30.717087,Jio
UMTS,405,867,29,411318,76.726542,30.714598,Jio
UMTS,405,5,5812,32981,77.107981,28.636988,Jio
UMTS,405,5,5821,31151,77.110977,28.625793,Jio
UMTS,405,5,5821,39821,77.109833,28.633118,Jio
UMTS,405,5,5821,32451,77.110977,28.628871,Jio
UMTS,405,5,5812,39821,77.109329,28.634537,Jio
UMTS,405,5,5821,30473,77.110977,28.630783,Jio
UMTS,405,5,5821,39833,77.110977172852,28.629684448242,Jio
UMTS,405,5,5821,32453,77.110977172852,28.625564575195,Jio
UMTS,405,5,5811,32273,77.110977172852,28.618698120117,Jio
UMTS,405,5,5811,31152,77.110977,28.621008,Jio
UMTS,405,5,5812,2851149,77.053298950195,28.731307983398,Jio
UMTS,405,5,5812,32863,77.099990844727,28.701095581055,Jio
UMTS,405,5,5811,30803,77.112350463867,28.70246887207,Jio
UMTS,405,5,5811,31983,77.13020324707,28.716201782227,Jio
UMTS,405,5,5841,3075708,77.035446166992,28.469009399414,Jio
UMTS,405,15,15821,2657792,73.013535,19.059677,Jio
UMTS,405,15,15821,2681642,73.01384,19.06105,Jio
UMTS,405,15,15021,2657792,73.013076782227,19.057846069336,Jio
UMTS,405,18,18829,2061937,75.85578918457,30.257034301758,Jio
UMTS,405,5,5832,2987421,77.277145,28.625107,Jio
UMTS,405,5,5832,2999873,77.283272,28.620071,Jio
UMTS,405,5,5831,2986493,77.46940612793,28.626937866211,Jio
UMTS,405,5,5812,2857371,77.040939331055,28.647537231445,Jio
UMTS,405,5,5822,2894556,77.161484,28.577042,Jio
UMTS,405,5,5831,2989472,77.430611,28.642902,Jio
UMTS,405,18,18811,2016753,76.694342,30.715397,Jio
UMTS,405,19,19823,176525,75.80864,26.881027,Jio
UMTS,405,19,19823,172793,75.812629,26.858924,Jio
UMTS,405,5,5832,2990393,77.518539,28.433151,Jio
UMTS,405,19,19821,169404,75.736771,26.900711,Jio
UMTS,405,867,8220,1966131,76.729785,30.738352,Jio
UMTS,405,867,8220,1966111,76.730576,30.737915,Jio
UMTS,405,5,5831,3000833,77.252701,28.627899,Jio
UMTS,405,5,5822,2905076,77.238693,28.620758,Jio
UMTS,405,5,5842,3054179,77.109054,28.533005,Jio
UMTS,405,5,5842,3052309,77.08625793457,28.528060913086,Jio
UMTS,405,5,5842,3075107,77.089691,28.503342,Jio
UMTS,405,5,5831,3000781,77.279891967773,28.626937866211,Jio
UMTS,405,19,19824,176123,75.791473,26.931152,Jio
UMTS,405,5,5831,3000782,77.279892,28.627281,Jio
UMTS,405,5,5831,2966011,77.27999,28.628409,Jio
UMTS,405,867,29,407818,76.7111,30.713341,Jio
UMTS,405,867,29,284316,76.709793,30.712601,Jio
UMTS,405,867,29,284317,76.710434,30.71085,Jio
UMTS,405,867,29,407816,76.712934,30.71434,Jio
UMTS,405,867,29,407817,76.714096069336,30.714340209961,Jio
UMTS,405,867,8221,1966091,76.711349487305,30.710220336914,Jio
UMTS,405,15,15821,2685582,73.013076782227,19.097671508789,Jio
UMTS,405,18,18822,2053028,75.589542,31.307259,Jio
UMTS,405,5,5811,2851239,77.049179077148,28.771133422852,Jio
UMTS,405,5,5822,2896185,77.257919,28.54921,Jio
UMTS,405,19,19811,84037,75.825577,25.141525,Jio
UMTS,405,5,5832,2989462,77.554551,28.45047,Jio
UMTS,405,10,34013,26313538,77.606735229492,12.927474975586,Jio
UMTS,405,15,15811,2569357,72.837295532227,18.958969116211,Jio
UMTS,405,5,5832,3014282,77.33757,28.614006,Jio
UMTS,405,874,26,89106,73.019943237305,19.031753540039,Jio
UMTS,405,874,26,89105,73.017196655273,19.029006958008,Jio
UMTS,405,874,26,1085712,73.017196655273,19.026260375977,Jio
UMTS,405,874,4122,921379,73.018569946289,19.020767211914,Jio
UMTS,405,874,26,921361,73.018569946289,19.020767211914,Jio
UMTS,405,10,10051,13236895,77.520217895508,12.902755737305,Jio
UMTS,405,5,5822,2895447,77.274055,28.534241,Jio
UMTS,405,10,3311,20414798,77.617721557617,12.917861938477,Jio
UMTS,405,10,3311,20414907,77.617721557617,12.919235229492,Jio
UMTS,405,9,9811,994022,74.896317,32.674027,Jio
UMTS,405,9,9811,994391,74.89860534668,32.674026489258,Jio
UMTS,405,15,15861,2664103,72.897034,19.060593,Jio
UMTS,405,5,5832,2990102,77.509231567383,28.484115600586,Jio
UMTS,405,6,3054,282457,69.789962768555,23.235397338867,Jio
UMTS,405,22,4500,21344503,78.434829711914,29.441299438477,Jio
UMTS,405,9,9812,1014031,75.114212036133,32.923965454102,Jio
UMTS,405,19,19813,77859,74.65690612793,26.480484008789,Jio
UMTS,405,15,15821,2681722,73.013397,19.090561,Jio
UMTS,405,15,15831,2719359,72.88272,19.118588,Jio
UMTS,405,19,19821,169464,75.744552612305,26.943283081055,Jio
UMTS,405,18,18811,2017443,76.74372,30.706885,Jio
UMTS,405,18,18811,2017213,76.752274,30.693466,Jio
UMTS,405,18,18821,2063397,75.886001586914,30.912094116211,Jio
UMTS,405,15,15831,2709688,72.821091,19.13887,Jio
UMTS,405,15,15831,2709689,72.820816040039,19.138870239258,Jio
UMTS,405,868,58,824593,75.824203491211,26.788101196289,Jio
UMTS,405,5,5821,8152974,77.212600708008,28.63655090332,Jio
UMTS,405,5,5832,2991252,77.330703735352,28.59260559082,Jio
UMTS,405,18,18821,2065257,75.84342956543,30.864028930664,Jio
UMTS,405,19,19821,173905,75.748672485352,26.877365112305,Jio
UMTS,405,19,19824,176245,75.807723999023,26.925430297852,Jio
UMTS,405,19,19824,176543,75.847549438477,26.921310424805,Jio
UMTS,405,19,19824,177165,75.814590454102,26.908950805664,Jio
UMTS,405,19,19824,177195,75.818710327148,26.929550170898,Jio
UMTS,405,5,5831,3000703,77.282638549805,28.633804321289,Jio
UMTS,405,15,15831,2709048,72.86750793457,19.104537963867,Jio
UMTS,405,15,15851,2800124,72.835922241211,19.217147827148,Jio
UMTS,405,5,5832,2990071,77.340317,28.587387,Jio
UMTS,405,15,15861,2636641,72.988357543945,19.21028137207,Jio
UMTS,405,859,9,113424,77.1732,31.096038,Jio
UMTS,405,858,10,109842,76.538735,28.904292,Jio
UMTS,405,5,5071,3026727,77.156295776367,28.528060913086,Jio
UMTS,405,5,5071,2894455,77.171401977539,28.55827331543,Jio
UMTS,405,5,5081,2895876,77.202987670898,28.532180786133,Jio
UMTS,405,5,1001,6630248,77.157669067383,28.418197631836,Jio
UMTS,405,5,1001,110562,77.42546081543,28.677749633789,Jio
UMTS,405,5,1001,112043,77.430953979492,28.68049621582,Jio
UMTS,405,5,5071,2895595,77.18376159668,28.54866027832,Jio
UMTS,405,5,5811,2839781,77.180099,28.732681,Jio
UMTS,405,5,5811,2840669,77.156295776367,28.696975708008,Jio
UMTS,405,5,5811,2838641,77.134323120117,28.707962036133,Jio
UMTS,405,5,5811,2836049,77.060165405273,28.626937866211,Jio
UMTS,405,5,5811,2839449,77.154922,28.744354,Jio
UMTS,405,5,5811,2838201,77.142562866211,28.79035949707,Jio
UMTS,405,5,5811,2838190,77.142562866211,28.784866333008,Jio
UMTS,405,5,5811,2835169,77.181015014648,28.710708618164,Jio
UMTS,405,5,5811,2840730,77.154922485352,28.698348999023,Jio
UMTS,405,5,5811,2839400,77.142562866211,28.707962036133,Jio
UMTS,405,5,5811,2838159,77.087631225586,28.850784301758,Jio
UMTS,405,5,5811,2836300,77.122421,28.729935,Jio
UMTS,405,5,5811,2828359,77.159042358398,28.688735961914,Jio
UMTS,405,5,5811,2839649,77.224960327148,28.717575073242,Jio
UMTS,405,5,5811,2854160,77.065658569336,28.82194519043,Jio
UMTS,405,5,5811,2842070,77.131119,28.828354,Jio
UMTS,405,5,5811,2851131,77.136383,28.701096,Jio
UMTS,405,5,5811,2848379,77.133146,28.706589,Jio
UMTS,405,5,5811,2840731,77.15217590332,28.699722290039,Jio
UMTS,405,5,5811,2856150,77.141189575195,28.787612915039,Jio
UMTS,405,5,5811,2921715,77.193374633789,28.703842163086,Jio
UMTS,405,5,5811,2856499,77.147369,28.760147,Jio
UMTS,405,5,5812,44822,77.043685913086,28.681869506836,Jio
UMTS,405,5,5812,2848300,77.105484008789,28.640670776367,Jio
UMTS,405,5,5811,2856890,77.268905,28.857652,Jio
UMTS,405,5,5811,2842071,77.121963500977,28.837051391602,Jio
UMTS,405,5,5811,2883351,77.106171,28.709335,Jio
UMTS,405,5,5811,2856891,77.124710083008,28.853530883789,Jio
UMTS,405,5,5811,2840870,77.163162231445,28.70246887207,Jio
UMTS,405,5,5811,2854139,77.05192565918,28.809585571289,Jio
UMTS,405,5,5812,2834430,77.009353637695,28.617324829102,Jio
UMTS,405,5,5811,2851129,77.138442993164,28.699722290039,Jio
UMTS,405,5,5812,2834851,77.032699584961,28.688735961914,Jio
UMTS,405,5,5811,2850009,77.102051,28.724442,Jio
UMTS,405,5,5811,2840871,77.16178894043,28.70246887207,Jio
UMTS,405,5,5811,2841041,77.202987670898,28.727188110352,Jio
UMTS,405,5,5811,2841001,77.106857299805,28.795852661133,Jio
UMTS,405,5,5811,2856091,77.145309,28.766327,Jio
UMTS,405,5,5811,2851211,77.016220092773,28.765640258789,Jio
UMTS,405,5,120,110634,77.433700561523,28.673629760742,Jio
UMTS,405,5,120,46101,77.435073852539,28.672256469727,Jio
UMTS,405,5,5013,2834120,77.192001342773,28.729934692383,Jio
UMTS,405,5,126,43963,77.012100219727,28.471755981445,Jio
UMTS,405,5,5021,3047268,77.11784362793,28.609085083008,Jio
UMTS,405,5,1001,112044,77.430953979492,28.68049621582,Jio
UMTS,405,1,1052,65610154,78.488388061523,17.45246887207,Jio
UMTS,405,5,5811,2838130,77.134323120117,28.745040893555,Jio
UMTS,405,5,5811,2839001,77.128829956055,28.736801147461,Jio
UMTS,405,5,5811,2840670,77.156295776367,28.694229125977,Jio
UMTS,405,5,5811,2838189,77.141189575195,28.783493041992,Jio
UMTS,405,5,5141,17981,77.123336791992,28.569259643555,Jio
UMTS,405,5,5811,2839859,77.18376159668,28.731307983398,Jio
UMTS,405,5,5811,2840671,77.15217590332,28.692855834961,Jio
UMTS,405,5,5811,2839930,77.093124389648,28.827438354492,Jio
UMTS,405,5,5811,2840620,77.204360961914,28.695602416992,Jio
UMTS,405,5,5811,2835171,77.170028686523,28.710708618164,Jio
UMTS,405,5,5811,2840721,77.13981628418,28.705215454102,Jio
UMTS,405,5,5811,2834191,77.02995300293,28.795852661133,Jio
UMTS,405,5,5811,2856070,77.160415649414,28.691482543945,Jio
UMTS,405,5,5811,2854140,77.049179077148,28.802719116211,Jio
UMTS,405,5,5811,2841170,77.164535522461,28.684616088867,Jio
UMTS,405,5,5811,2851171,77.035446166992,28.79997253418,Jio
UMTS,405,5,5812,2834541,77.080764770508,28.694229125977,Jio
UMTS,405,5,5811,2842510,77.215347290039,28.721694946289,Jio
UMTS,405,5,5811,2842389,77.156295776367,28.698348999023,Jio
UMTS,405,5,5812,2832771,77.091751098633,28.696975708008,Jio
UMTS,405,5,5811,2841211,77.149429321289,28.692855834961,Jio
UMTS,405,5,5811,2851210,77.016220092773,28.761520385742,Jio
UMTS,405,5,5811,2857809,77.152725,28.72966,Jio
UMTS,405,5,5071,2896266,77.172775268555,28.55827331543,Jio
UMTS,405,5,5071,2896395,77.160415649414,28.573379516602,Jio
UMTS,405,5,1001,110634,77.435073852539,28.673629760742,Jio
UMTS,405,5,5031,31973,77.094497680664,28.695602416992,Jio
UMTS,405,5,5811,2838680,77.168655395508,28.736801147461,Jio
UMTS,405,5,5811,2839699,77.16178894043,28.688735961914,Jio
UMTS,405,5,5132,3014302,77.384262084961,28.593978881836,Jio
UMTS,405,5,5811,2839000,77.128143,28.734055,Jio
UMTS,405,5,5811,2839700,77.163162231445,28.685989379883,Jio
UMTS,405,5,5811,2840190,77.18376159668,28.707962036133,Jio
UMTS,405,5,5811,2836359,77.193375,28.738174,Jio
UMTS,405,5,5811,2840191,77.178268432617,28.706588745117,Jio
UMTS,405,5,5811,2838681,77.164535522461,28.738174438477,Jio
UMTS,405,5,5811,2839399,77.141189575195,28.710708618164,Jio
UMTS,405,5,5811,2839011,77.124023,28.730621,Jio
UMTS,405,5,5811,2839789,77.152176,28.729019,Jio
UMTS,405,5,5811,2839389,77.143936157227,28.706588745117,Jio
UMTS,405,5,5811,2838991,77.115097,28.744354,Jio
UMTS,405,5,5812,39181,77.023086547852,28.683242797852,Jio
UMTS,405,5,5811,2857279,77.134323120117,28.819198608398,Jio
UMTS,405,5,5811,2841401,77.11784362793,28.76838684082,Jio
UMTS,405,5,5811,2840879,77.157669067383,28.718948364258,Jio
UMTS,405,5,5811,2856389,77.049179077148,28.801345825195,Jio
UMTS,405,5,5811,2851650,77.058792114258,28.629684448242,Jio
UMTS,405,5,5812,2842151,77.083511352539,28.68049621582,Jio
UMTS,405,5,5811,2856069,77.157669067383,28.692855834961,Jio
UMTS,405,5,5811,2904885,77.163162231445,28.687362670898,Jio
UMTS,405,5,5812,2848299,77.113723754883,28.643417358398,Jio
UMTS,405,5,5811,2856391,77.028579711914,28.79035949707,Jio
UMTS,405,5,5812,2851020,77.075271606445,28.628311157227,Jio
UMTS,405,5,5812,2849079,77.036819458008,28.640670776367,Jio
UMTS,405,5,5812,2848899,77.06428527832,28.72444152832,Jio
UMTS,405,5,5812,2851031,77.110977172852,28.643417358398,Jio
UMTS,405,5,5812,2850739,77.104568,28.67775,Jio
UMTS,405,5,5812,2850909,77.100383,28.704431,Jio
UMTS,405,5,5812,2849530,77.09587097168,28.669509887695,Jio
UMTS,405,5,5812,2851309,77.101364135742,28.639297485352,Jio
UMTS,405,5,5812,2848869,77.065658569336,28.676376342773,Jio
UMTS,405,5,5812,2850341,77.075271606445,28.647537231445,Jio
UMTS,405,5,5812,2851370,77.080764770508,28.631057739258,Jio
UMTS,405,5,5812,2851299,77.012100219727,28.617324829102,Jio
UMTS,405,5,5812,2850149,77.08625793457,28.68049621582,Jio
UMTS,405,5,5812,2850690,77.08625793457,28.632431030273,Jio
UMTS,405,5,5812,2850039,77.09587097168,28.653030395508,Jio
UMTS,405,5,5812,2849070,77.138247,28.670295,Jio
UMTS,405,5,5812,2849429,77.08625793457,28.632431030273,Jio
UMTS,405,5,5812,2851311,77.099990844727,28.637924194336,Jio
UMTS,405,5,5071,3024907,77.192001342773,28.497848510742,Jio
UMTS,405,5,5071,2895775,77.185134887695,28.54866027832,Jio
UMTS,405,1,1031,65603465,78.459548950195,17.438735961914,Jio
UMTS,405,1,1041,65605185,78.570785522461,17.473068237305,Jio
UMTS,405,5,5062,51641,77.297744750977,28.655776977539,Jio
UMTS,405,5,5811,2839100,77.22770690918,28.707962036133,Jio
UMTS,405,5,5811,2839650,77.216720581055,28.721694946289,Jio
UMTS,405,5,5811,2839069,77.13981628418,28.750534057617,Jio
UMTS,405,5,5811,2835170,77.175521850586,28.705215454102,Jio
UMTS,405,5,5811,2838170,77.113723754883,28.772506713867,Jio
UMTS,405,5,5811,2838091,77.167282104492,28.714828491211,Jio
UMTS,405,5,5811,2840100,77.176895141602,28.70246887207,Jio
UMTS,405,5,5811,2838251,77.135696411133,28.81233215332,Jio
UMTS,405,5,5811,2840729,77.150802612305,28.70246887207,Jio
UMTS,405,5,5811,2838221,77.179641723633,28.762893676758,Jio
UMTS,405,5,5811,2839390,77.149429321289,28.703842163086,Jio
UMTS,405,5,5811,2839371,77.156295776367,28.696975708008,Jio
UMTS,405,5,5811,2839850,77.128829956055,28.736801147461,Jio
UMTS,405,5,5811,20891,77.098617553711,28.74641418457,Jio
UMTS,405,5,5811,2834200,77.152176,28.744354,Jio
UMTS,405,5,5811,2839701,77.16178894043,28.688735961914,Jio
UMTS,405,5,5811,2838691,77.149429,28.752594,Jio
UMTS,405,5,5811,2835959,77.13981628418,28.714828491211,Jio
UMTS,405,5,5132,2987953,77.384262084961,28.59260559082,Jio
UMTS,405,5,5811,2834121,77.186508178711,28.731307983398,Jio
UMTS,405,5,5811,2858061,77.087631,28.721695,Jio
UMTS,405,5,5811,2840859,77.157669067383,28.713455200195,Jio
UMTS,405,5,5811,2840770,77.113724,28.721695,Jio
UMTS,405,5,5811,2840881,77.150802612305,28.710708618164,Jio
UMTS,405,5,5812,2841379,77.050552368164,28.648910522461,Jio
UMTS,405,5,5811,2856370,77.142562866211,28.802719116211,Jio
UMTS,405,5,5811,2851209,77.017593383789,28.772506713867,Jio
UMTS,405,5,5811,2841210,77.150802612305,28.694229125977,Jio
UMTS,405,5,5811,2850239,77.054672241211,28.628311157227,Jio
UMTS,405,5,5811,2851169,77.043685913086,28.804092407227,Jio
UMTS,405,5,5811,2856111,77.099990844727,28.725814819336,Jio
UMTS,405,5,5812,2849640,77.101364135742,28.705215454102,Jio
UMTS,405,5,5812,2851081,77.060165405273,28.622817993164,Jio
UMTS,405,5,5812,2849951,77.038192749023,28.681869506836,Jio
UMTS,405,5,5812,2849431,77.090377807617,28.633804321289,Jio
UMTS,405,5,5812,2849499,77.098617553711,28.662643432617,Jio
UMTS,405,5,5812,2849700,77.106171,28.697662,Jio
UMTS,405,5,5812,2849699,77.101364135742,28.701095581055,Jio
UMTS,405,5,5812,2848409,77.07389831543,28.669509887695,Jio
UMTS,405,5,5812,2848980,77.087631225586,28.717575073242,Jio
UMTS,405,5,5812,2848490,77.065658569336,28.679122924805,Jio
UMTS,405,5,5812,2849949,77.083511,28.680496,Jio
UMTS,405,5,5812,2850720,77.102737426758,28.677749633789,Jio
UMTS,405,5,5812,2850701,77.122421,28.676376,Jio
UMTS,405,5,5812,2851161,77.024459838867,28.681869506836,Jio
UMTS,405,5,5812,2851179,77.006607055664,28.736801147461,Jio
UMTS,405,5,5812,2848550,77.050552368164,28.637924194336,Jio
UMTS,405,5,5812,2850360,77.090377807617,28.621444702148,Jio
UMTS,405,5,5031,32743,77.06428527832,28.723068237305,Jio
UMTS,405,5,5013,21623,77.159042358398,28.670883178711,Jio
UMTS,405,5,1001,108252,77.370529174805,28.582992553711,Jio
UMTS,405,5,5051,2905625,77.19612121582,28.669509887695,Jio
