sdtname,dtname,stname,number_of_cell_towers
Idar,Sabar Kantha,GUJARAT,28
Ieej,Jogulamba Gadwal,TELANGANA,3
Igatpuri,Nashik,MAHARASHTRA,171
Iglas,Aligarh,UTTAR PRADESH,4
Ikauna,Shrawasti,UTTAR PRADESH,2
Iluppur,Pudukkottai,TAMILNADU,13
Indapur,Pune,MAHARASHTRA,118
Indergarh,Datia,MADHYA PRADESH,1
Indi,Vijayapura,KARNATAKA,5
Indora,Kangra,HIMACHAL PRADESH,6
Indore,Indore,MADHYA PRADESH,1299
Indpur,Bankura,WEST BENGAL,8
Indragarh,Bundi,RAJASTHAN,15
Indri,Karnal,HARYANA,29
Inkollu,Prakasam,ANDHRA PRADESH,4
Iragavaram,West Godavari,ANDHRA PRADESH,6
Irala,Chittoor,ANDHRA PRADESH,5
Isagarh,Ashoknagar,MADHYA PRADESH,3
Islampur,Uttar Dinajpur,WEST BENGAL,11
Israna,Panipat,HARYANA,27
Itahar,Uttar Dinajpur,WEST BENGAL,2
Itarsi,Hoshangabad,MADHYA PRADESH,66
Itikyal,Jogulamba Gadwal,TELANGANA,8
Itwa,Siddharthnagar,UTTAR PRADESH,7
Jabalpur,Jabalpur,MADHYA PRADESH,296
Jadcherla,Mahbubnagar,TELANGANA,58
Jafferabad,Jalna,MAHARASHTRA,2
Jafrabad,Amreli,GUJARAT,16
Jagadhri,Yamunanagar,HARYANA,316
Jagalur,Davanagere,KARNATAKA,2
Jagatballavpur,Haora,WEST BENGAL,7
Jagatpur,Cuttack,ODISHA,2
Jagdalpur,Bastar,CHATTISGARH,10
Jagdevpur,Medak,TELANGANA,2
Jaggampeta,East Godavari,ANDHRA PRADESH,4
Jaggayyapeta,Krishna,ANDHRA PRADESH,26
Jagraon,Ludhiana,PUNJAB,38
Jagtial,Jagitial,TELANGANA,12
Jahazpur,Bhilwara,RAJASTHAN,5
Jainad,Adilabad,TELANGANA,1
Jainti,"Almora
",UTTARAKHAND,3
Jaipur,Adilabad,TELANGANA,3
Jaipur,Jaipur,RAJASTHAN,734
Jaisalmer,Jaisalmer,RAJASTHAN,56
Jaitaran,Pali,RAJASTHAN,2
Jaithari,Anuppur,MADHYA PRADESH,7
Jaitu,Faridkot,PUNJAB,1
Jakhani Dhar,Tehri Garhwal,UTTARAKHAND,1
Jakhania,Ghazipur,UTTAR PRADESH,8
Jakholi*,Rudraprayag,UTTARAKHAND,4
Jakranpalle,Nizamabad,TELANGANA,3
Jaladanki,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,2
Jalalabad,Fazilka,PUNJAB,22
Jalalabad,Firozpur,PUNJAB,10
Jalalabad,Shahjahanpur,UTTAR PRADESH,3
Jalalpore,Navsari,GUJARAT,124
Jalalpur,Ambedkar Nagar,UTTAR PRADESH,12
Jalandhar - I,Jalandhar,PUNJAB,332
Jalandhar - II,Jalandhar,PUNJAB,71
Jalangi,Murshidabad,WEST BENGAL,7
Jalaun,Jalaun,UTTAR PRADESH,9
Jalgaon,Jalgaon,MAHARASHTRA,274
Jalna,Jalna,MAHARASHTRA,167
Jalor,Jalor,RAJASTHAN,6
Jalpaiguri,Jalpaiguri,WEST BENGAL,28
Jalumuru,Srikakulam,ANDHRA PRADESH,3
Jamalpur,Purba Bardhaman,WEST BENGAL,19
Jamboni,Jhargram,WEST BENGAL,12
Jambughoda,Panch Mahals,GUJARAT,3
Jambusar,Bharuch,GUJARAT,22
Jami,Vizianagaram,ANDHRA PRADESH,1
Jamjodhpur,Jamnagar,GUJARAT,17
Jamkandorna,Rajkot,GUJARAT,1
Jamkhed,Ahmadnagar,MAHARASHTRA,34
Jammalamadugu,Y.S.R.,ANDHRA PRADESH,5
Jammikunta,Karimnagar,TELANGANA,7
Jammu,Jammu,JAMMU & KASHMIR,71
Jamnagar,Jamnagar,GUJARAT,220
Jamner,Jalgaon,MAHARASHTRA,40
Jamtara,Jamtara,JHARKHAND,2
Jamuria,Paschim Bardhaman,WEST BENGAL,14
Jamwa Ramgarh,Jaipur,RAJASTHAN,2
Janakavarampanguluru,Prakasam,ANDHRA PRADESH,5
Jangaon,Jangoan,TELANGANA,28
Jangareddigudem,West Godavari,ANDHRA PRADESH,6
Jangipara,Hugli,WEST BENGAL,1
Janjgir,Janjgir - Champa,CHATTISGARH,19
Jansath,Muzaffarnagar,UTTAR PRADESH,3
Jaoli,Satara,MAHARASHTRA,39
Jaora,Ratlam,MADHYA PRADESH,52
Jasdan,Rajkot,GUJARAT,37
Jashpur,Jashpur,CHATTISGARH,5
Jaspur,Udham Singh Nagar,UTTARAKHAND,105
Jaswantnagar,Etawah,UTTAR PRADESH,14
Jat,Sangli,MAHARASHTRA,1
Jatani,Khordha,ODISHA,3
Jaunpur,Jaunpur,UTTAR PRADESH,99
Jawa,Rewa,MADHYA PRADESH,1
Jawad,Neemuch,MADHYA PRADESH,4
Jawalamukhi,Kangra,HIMACHAL PRADESH,2
Jawali,Kangra,HIMACHAL PRADESH,2
Jawar,Sehore,MADHYA PRADESH,52
Jawhar,Palghar,MAHARASHTRA,13
Jaynagar - I,South Twenty Four Parganas,WEST BENGAL,12
Jaynagar - II,South Twenty Four Parganas,WEST BENGAL,2
Jaypur,Bankura,WEST BENGAL,2
Jeelugu Milli,West Godavari,ANDHRA PRADESH,1
Jetpur,Rajkot,GUJARAT,187
Jetpur Pavi,Chota Udaipur,GUJARAT,9
Jewar,Gautam Buddha Nagar,UTTAR PRADESH,75
Jhabua,Jhabua,MADHYA PRADESH,8
Jhagadia,Bharuch,GUJARAT,13
Jhajjar,Jhajjar,HARYANA,205
Jhalda - I,Puruliya,WEST BENGAL,1
Jhalod,Dohad,GUJARAT,8
Jhalrapatan,Jhalawar,RAJASTHAN,6
Jhanduta,Bilaspur,HIMACHAL PRADESH,6
Jhansi,Jhansi,UTTAR PRADESH,352
Jhargram,Jhargram,WEST BENGAL,34
Jhunjhunun,Jhunjhunun,RAJASTHAN,22
Jind,Jind,HARYANA,143
Jinnaram,Medak,TELANGANA,24
Jintur,Parbhani,MAHARASHTRA,25
Jiran,Neemuch,MADHYA PRADESH,5
Jiwati,Chandrapur,MAHARASHTRA,2
Jodhpur,Jodhpur,RAJASTHAN,255
Jodiya,Jamnagar,GUJARAT,7
Jogindarnagar,Mandi,HIMACHAL PRADESH,2
Jorebunglow Sukiapokhri,Darjiling,WEST BENGAL,11
Jorhat East,Jorhat,ASSAM,2
Jorhat West,Jorhat,ASSAM,29
Joshimath,Chamoli,UTTARAKHAND,4
Joura,Morena,MADHYA PRADESH,3
Julana,Jind,HARYANA,25
Junagadh,Junagadh,GUJARAT,180
Junnar,Pune,MAHARASHTRA,128
Jupadu Bungalow,Kurnool,ANDHRA PRADESH,6
KITPI CIRCLE,Tawang,ARUNACHAL PRADESH,2
Kadaladi,Ramanathapuram,TAMILNADU,10
Kadana,Mahisagar,GUJARAT,3
Kadapa,Y.S.R.,ANDHRA PRADESH,116
Kaddam (Peddur),Adilabad,TELANGANA,1
Kadegaon,Sangli,MAHARASHTRA,5
Kadi,Mahesana,GUJARAT,95
Kadiam,East Godavari,ANDHRA PRADESH,7
Kadipur,Sultanpur,UTTAR PRADESH,3
Kadiri,Anantapur,ANDHRA PRADESH,13
Kagal,Kolhapur,MAHARASHTRA,41
Kagaznagar,Kumuram Bheem Asifabad,TELANGANA,3
Kaij,Bid,MAHARASHTRA,1
Kaikalur,Krishna,ANDHRA PRADESH,13
Kailaras,Morena,MADHYA PRADESH,1
Kaimganj,Farrukhabad,UTTAR PRADESH,2
Kairana,Shamli,UTTAR PRADESH,9
Kaithal,Kaithal,HARYANA,31
Kakdwip,South Twenty Four Parganas,WEST BENGAL,13
Kakinada (Rural),East Godavari,ANDHRA PRADESH,82
Kakinada (Urban),East Godavari,ANDHRA PRADESH,93
Kaladhungi,Nainital,UTTARAKHAND,19
Kalakada,Chittoor,ANDHRA PRADESH,1
Kalamb,Osmanabad,MAHARASHTRA,5
Kalamb,Yavatmal,MAHARASHTRA,2
Kalameshwar,Nagpur,MAHARASHTRA,43
Kalamnuri,Hingoli,MAHARASHTRA,5
Kalapipal,Shajapur,MADHYA PRADESH,12
Kalasapadu,Y.S.R.,ANDHRA PRADESH,3
Kalchini,Alipurduar,WEST BENGAL,1
Kaliachak - I,Maldah,WEST BENGAL,17
Kaliachak - II,Maldah,WEST BENGAL,3
Kaliachak - III,Maldah,WEST BENGAL,10
Kaliaganj,Uttar Dinajpur,WEST BENGAL,9
Kalidindi,Krishna,ANDHRA PRADESH,9
Kalimpong - II,Kalimpong,WEST BENGAL,10
Kalimpong -I,Kalimpong,WEST BENGAL,41
Kalka,Panchkula,HARYANA,92
Kalkaji,South East,DELHI,923
Kalkulam,Kanniyakumari,TAMILNADU,17
Kalla,West Godavari,ANDHRA PRADESH,17
Kallakkurichi,Viluppuram,TAMILNADU,160
Kallur,Khammam,TELANGANA,3
Kallur,Kurnool,ANDHRA PRADESH,38
Kalna - I,Purba Bardhaman,WEST BENGAL,10
Kalna - II,Purba Bardhaman,WEST BENGAL,9
Kalol,Gandhinagar,GUJARAT,218
Kalol,Panch Mahals,GUJARAT,35
Kalpi,Jalaun,UTTAR PRADESH,1
Kaluvoya,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,4
Kalwakurthy,Mahbubnagar,TELANGANA,4
Kalwan,Nashik,MAHARASHTRA,15
Kalyan,Thane,MAHARASHTRA,1127
Kalyandurg,Anantapur,ANDHRA PRADESH,2
Kalyanpur,Devbhumi Dwarka,GUJARAT,21
Kamalapur,WARANGAL URBAN,TELANGANA,4
Kamalapuram,Y.S.R.,ANDHRA PRADESH,28
Kamanpur,Peddapalli,TELANGANA,2
Kamareddy,Nizamabad,TELANGANA,53
Kamavarapukota,West Godavari,ANDHRA PRADESH,2
Kambhamvaripalle,Chittoor,ANDHRA PRADESH,4
Kamepalle,Khammam,TELANGANA,10
Kamptee,Nagpur,MAHARASHTRA,94
Kamrej,Surat,GUJARAT,206
Kamuthi,Ramanathapuram,TAMILNADU,5
Kanakapura,Ramanagara,KARNATAKA,28
Kanayannur,Ernakulam,KERALA,2561
Kancheepuram,Kancheepuram,TAMILNADU,194
Kanchikacherla,Krishna,ANDHRA PRADESH,24
Kanchili,Srikakulam,ANDHRA PRADESH,10
Kanda,Bageshwar,UTTARAKHAND,4
Kandaghat,Solan,HIMACHAL PRADESH,22
Kandhar,Nanded,MAHARASHTRA,1
Kandi,Murshidabad,WEST BENGAL,5
Kandukur,Prakasam,ANDHRA PRADESH,8
Kandukur,Ranga Reddy,TELANGANA,10
Kangan,Ganderbal,JAMMU & KASHMIR,1
Kangeyam,Tiruppur,TAMILNADU,29
Kangra,Kangra,HIMACHAL PRADESH,37
Kanigiri,Prakasam,ANDHRA PRADESH,9
Kanjirappally,Kottayam,KERALA,318
Kankavli,Sindhudurg,MAHARASHTRA,47
Kanke,Ranchi,JHARKHAND,40
Kanker,Uttar Bastar Kanker,CHATTISGARH,20
Kankipadu,Krishna,ANDHRA PRADESH,33
Kankrej,Banas Kantha,GUJARAT,13
Kanksa,Paschim Bardhaman,WEST BENGAL,34
Kannad,Aurangabad,MAHARASHTRA,16
Kannauj,Kannauj,UTTAR PRADESH,24
Kannod,Dewas,MADHYA PRADESH,1
Kannur,Kannur,KERALA,576
Kanpur,Kanpur Nagar,UTTAR PRADESH,1241
Kanth,Moradabad,UTTAR PRADESH,8
Kapadvanj,Kheda,GUJARAT,13
Kapasan,Chittaurgarh,RAJASTHAN,1
Kapileswarapuram,East Godavari,ANDHRA PRADESH,1
Kapkot,Bageshwar,UTTARAKHAND,3
Kaprada,Valsad,GUJARAT,57
Kapurthala,Kapurthala,PUNJAB,62
Karad,Satara,MAHARASHTRA,309
Karaikal Taluk,Karaikal,PUDUCHERRY,30
Karaikkudi,Sivaganga,TAMILNADU,82
Karamchedu,Prakasam,ANDHRA PRADESH,2
Karandighi,Uttar Dinajpur,WEST BENGAL,12
Karanja,Wardha,MAHARASHTRA,3
Karanja,Washim,MAHARASHTRA,18
Karapa,East Godavari,ANDHRA PRADESH,4
Karauli,Karauli,RAJASTHAN,1
Karchhana,Prayagraj,UTTAR PRADESH,90
Kareli,Narsimhapur,MADHYA PRADESH,8
Karempudi,Guntur,ANDHRA PRADESH,6
Karera,Shivpuri,MADHYA PRADESH,11
Karhal,Mainpuri,UTTAR PRADESH,3
Kariapatti,Virudhunagar,TAMILNADU,3
Karimganj,Karimganj,ASSAM,1
Karimnagar,Karimnagar,TELANGANA,98
Karimpur - I,Nadia,WEST BENGAL,13
Karimpur - II,Nadia,WEST BENGAL,5
Karjan,Vadodara,GUJARAT,171
Karjat,Ahmadnagar,MAHARASHTRA,7
Karjat,Raigarh,MAHARASHTRA,144
Karmala,Solapur,MAHARASHTRA,54
Karnal,Karnal,HARYANA,511
Karnaprayag,Chamoli,UTTARAKHAND,1
Karol Bagh,Central,DELHI,194
Karsog,Mandi,HIMACHAL PRADESH,2
Kartala,Korba,CHATTISGARH,3
Karthikappally,Alappuzha,KERALA,274
Karunagappally,Kollam,KERALA,283
Karur,Karur,TAMILNADU,157
Karvir,Kolhapur,MAHARASHTRA,643
Karwar,Uttara Kannada,KARNATAKA,1
Karwi,Chitrakoot,UTTAR PRADESH,3
Kasaragod,Kasaragod,KERALA,147
Kasauli,Solan,HIMACHAL PRADESH,44
Kasdol,Baloda Bazar,CHATTISGARH,5
Kasganj,Kanshiram Nagar,UTTAR PRADESH,4
Kashipur,Puruliya,WEST BENGAL,4
Kasimkota,Visakhapatnam,ANDHRA PRADESH,10
Kasrawad,West Nimar,MADHYA PRADESH,13
Kasya,Kushinagar,UTTAR PRADESH,37
Katghora,Korba,CHATTISGARH,24
Kathlal,Kheda,GUJARAT,12
Kathlapur,Jagitial,TELANGANA,2
Kathua,Kathua,JAMMU & KASHMIR,6
Katigora,Cachar,ASSAM,19
Katlichara,Bongaigaon,ASSAM,5
Katol,Nagpur,MAHARASHTRA,39
Katpadi,Vellore,TAMILNADU,123
Katrenikona,East Godavari,ANDHRA PRADESH,6
Kattangoor,Nalgonda,TELANGANA,15
Kattumannarkoil,Cuddalore,TAMILNADU,13
Katwa - I,Purba Bardhaman,WEST BENGAL,25
Kavali,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,45
Kavathemahankal,Sangli,MAHARASHTRA,9
Kaviti,Srikakulam,ANDHRA PRADESH,1
Kawardha,Kabeerdham,CHATTISGARH,12
Keesara,Rangareddy,TELANGANA,167
Kelapur,Yavatmal,MAHARASHTRA,36
Kendujhar Sadar,Kendujhar,ODISHA,1
Kerakat,Jaunpur,UTTAR PRADESH,15
Kerameri,Kumuram Bheem Asifabad,TELANGANA,2
Kesamudram,Warangal,TELANGANA,7
Keshampet,Ranga Reddy,TELANGANA,5
Keshod,Junagadh,GUJARAT,14
Keshoraipatan,Bundi,RAJASTHAN,6
Kethe Palle,Nalgonda,TELANGANA,12
Ketugram - I,Purba Bardhaman,WEST BENGAL,7
Ketugram - II,Purba Bardhaman,WEST BENGAL,2
Khacharod,Ujjain,MADHYA PRADESH,9
Khadganva,Koriya,CHATTISGARH,2
Khadur Sahib,Tarn Taran,PUNJAB,5
Khaga,Fatehpur,UTTAR PRADESH,22
Khair,Aligarh,UTTAR PRADESH,54
Khairagarh,Rajnandgaon,CHATTISGARH,5
Khairatabad,Hyderabad,TELANGANA,526
Khajipet,Y.S.R.,ANDHRA PRADESH,32
Khajni,Gorakhpur,UTTAR PRADESH,5
Khalapur,Raigarh,MAHARASHTRA,456
Khalilabad,Sant Kabir Nagar,UTTAR PRADESH,33
Khalwa,East Nimar,MADHYA PRADESH,4
Khamanon,Fatehgarh Sahib,PUNJAB,29
Khambha,Amreli,GUJARAT,10
Khambhalia,Devbhumi Dwarka,GUJARAT,44
Khambhat,Anand,GUJARAT,32
Khamgaon,Buldana,MAHARASHTRA,45
Khammam (Rural),Khammam,TELANGANA,7
Khammam (Urban),Khammam,TELANGANA,148
Khanapur,Adilabad,TELANGANA,2
Khanapur,Belagavi,KARNATAKA,9
Khanapur,Sangli,MAHARASHTRA,15
Khandaghosh,Purba Bardhaman,WEST BENGAL,6
Khandala,Satara,MAHARASHTRA,225
Khandwa,East Nimar,MADHYA PRADESH,30
Khanna,Ludhiana,PUNJAB,122
Khanpur,Jhalawar,RAJASTHAN,3
Khanpur,Mahisagar,GUJARAT,5
Kharagpur,Munger,BIHAR,1
Kharagpur - I,Medinipur West,WEST BENGAL,106
Kharagpur - II,Medinipur West,WEST BENGAL,16
Kharar,Sahibzada Ajit Singh Nagar,PUNJAB,225
Khargapur,Tikamgarh,MADHYA PRADESH,1
Khargone,West Nimar,MADHYA PRADESH,10
Khargram,Murshidabad,WEST BENGAL,11
Kharkhoda,Sonipat,HARYANA,37
Kharsia,Raigarh,CHATTISGARH,20
Khatauli,Muzaffarnagar,UTTAR PRADESH,55
Khatav,Satara,MAHARASHTRA,14
Khategaon,Dewas,MADHYA PRADESH,5
Khatima,Udham Singh Nagar,UTTARAKHAND,73
Khatra,Bankura,WEST BENGAL,1
Khed,Pune,MAHARASHTRA,487
Khed,Ratnagiri,MAHARASHTRA,58
Kheda,Kheda,GUJARAT,27
Khedbrahma,Sabar Kantha,GUJARAT,11
Khejuri - I,Purba Medinipur,WEST BENGAL,7
Khejuri - II,Purba Medinipur,WEST BENGAL,1
Khekada,Baghpat,UTTAR PRADESH,6
Kheragarh,Agra,UTTAR PRADESH,8
Kheralu,Mahesana,GUJARAT,8
Kherwara,Udaipur,RAJASTHAN,1
Khirkiya,Harda,MADHYA PRADESH,5
Khoyrasol,Birbhum,WEST BENGAL,2
Khuldabad,Aurangabad,MAHARASHTRA,22
Khumtai,Golaghat,ASSAM,1
Khundian,Kangra,HIMACHAL PRADESH,1
Khurai,Sagar,MADHYA PRADESH,21
Khurja,Bulandshahr,UTTAR PRADESH,54
Kichha,Udham Singh Nagar,UTTARAKHAND,184
Kilvelur,Nagapattinam,TAMILNADU,9
Kinwat,Nanded,MAHARASHTRA,4
Kiraoli,Agra,UTTAR PRADESH,68
Kirlampudi,East Godavari,ANDHRA PRADESH,2
Kishanganj,Madhepura,BIHAR,7
Kishangarh,Ajmer,RAJASTHAN,29
Kishangarh Bas,Alwar,RAJASTHAN,5
Kochi,Ernakulam,KERALA,333
Kodad,Nalgonda,TELANGANA,47
Kodaikanal,Dindigul,TAMILNADU,52
Kodakandla,Warangal,TELANGANA,1
Kodangal,Mahbubnagar,TELANGANA,1
Kodavalur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,1
Kodavasal,Thiruvarur,TAMILNADU,2
Kodimial,Jagitial,TELANGANA,1
Kodinar,Gir Somnath,GUJARAT,18
Kodumur,Kurnool,ANDHRA PRADESH,7
Kodungallur,Thrissur,KERALA,257
Kodur,Y.S.R.,ANDHRA PRADESH,17
Koheda,Karimnagar,TELANGANA,14
Kohima Sadar,Kohima,NAGALAND,3
Kohir,Medak,TELANGANA,4
Koil,Aligarh,UTTAR PRADESH,217
Kolaghat,Purba Medinipur,WEST BENGAL,53
Kolar,Kolar,KARNATAKA,20
Kolaras,Shivpuri,MADHYA PRADESH,3
Kolayat,Bikaner,RAJASTHAN,2
Kolimigundla,Kurnool,ANDHRA PRADESH,5
Kolkata,South Twenty Four Parganas,WEST BENGAL,3401
Kollam,Kollam,KERALA,523
Kollegal,Chamarajanagara,KARNATAKA,11
Komarolu,Prakasam,ANDHRA PRADESH,8
Konakanamitla,Prakasam,ANDHRA PRADESH,1
Kondapak,Medak,TELANGANA,25
Kondapi,Prakasam,ANDHRA PRADESH,1
Kondapur,Medak,TELANGANA,7
Kondapuram,Y.S.R.,ANDHRA PRADESH,1
Kondurg,Ranga Reddy,TELANGANA,4
Konijerla,Khammam,TELANGANA,5
Kopargaon,Ahmadnagar,MAHARASHTRA,74
Koppa,Chikkamagaluru,KARNATAKA,1
Koppal,Koppal,KARNATAKA,7
Korai,Jajapur,ODISHA,2
Koratla,Jagitial,TELANGANA,1
Korba,Korba,CHATTISGARH,50
Koregaon,Satara,MAHARASHTRA,37
Korha,Katihar,BIHAR,1
Korisapadu,Prakasam,ANDHRA PRADESH,14
Korpana,Chandrapur,MAHARASHTRA,6
Korukonda,East Godavari,ANDHRA PRADESH,2
Kosigi,Kurnool,ANDHRA PRADESH,3
Kosli,Rewari,HARYANA,34
Kosya Kutauli,Nainital,UTTARAKHAND,27
Kota,Bilaspur,CHATTISGARH,5
Kota,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,3
Kotabommali,Srikakulam,ANDHRA PRADESH,1
Kotagiri,The Nilgiris,TAMILNADU,18
Kotauratla,Visakhapatnam,ANDHRA PRADESH,1
Kotda Sangani,Rajkot,GUJARAT,9
Kotdwara,Garhwal,UTTARAKHAND,43
Kotgiri,Nizamabad,TELANGANA,9
Kothagudem,Bhadradri Kothagudem,TELANGANA,25
Kothakota,Mahbubnagar,TELANGANA,35
Kothamangalam,Ernakulam,KERALA,211
Kothapalle,East Godavari,ANDHRA PRADESH,2
Kothapeta,East Godavari,ANDHRA PRADESH,5
Kothavalasa,Vizianagaram,ANDHRA PRADESH,7
Kothur,Ranga Reddy,TELANGANA,49
Kotkasim,Alwar,RAJASTHAN,5
Kotma,Anuppur,MADHYA PRADESH,6
Kotputli,Jaipur,RAJASTHAN,45
Kottarakkara,Kollam,KERALA,209
Kottayam,Kottayam,KERALA,819
Kotulpur,Bankura,WEST BENGAL,5
Kotwali,CENTRAL,DELHI,177
Kovilpatti,Thoothukkudi,TAMILNADU,30
Kovur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,13
Kovvur,West Godavari,ANDHRA PRADESH,14
Kowdipalle,Medak,TELANGANA,12
Koya,Kamrup,ASSAM,5
Koyyalagudem,West Godavari,ANDHRA PRADESH,6
Kozhenchery,Pathanamthitta,KERALA,400
Kozhikode,Kozhikode,KERALA,1434
Krishangarh,Solan,HIMACHAL PRADESH,10
Krishnagar - I,Nadia,WEST BENGAL,63
Krishnagar - II,Nadia,WEST BENGAL,7
Krishnagiri,Krishnagiri,TAMILNADU,126
Krishnagiri,Kurnool,ANDHRA PRADESH,2
Krishnarayapuram,Karur,TAMILNADU,14
Kruthivennu,Krishna,ANDHRA PRADESH,5
Kudal,Sindhudurg,MAHARASHTRA,63
Kuhi,Nagpur,MAHARASHTRA,4
Kukshi,Dhar,MADHYA PRADESH,30
Kulathur,Pudukkottai,TAMILNADU,29
Kulcharam,Medak,TELANGANA,18
Kulgam,Kulgam,JAMMU & KASHMIR,1
Kulithalai,Karur,TAMILNADU,19
Kullu,Kullu,HIMACHAL PRADESH,76
Kulpahar,Mahoba,UTTAR PRADESH,1
Kumargram,Alipurduar,WEST BENGAL,5
Kumbakonam,Thanjavur,TAMILNADU,103
Kumbhalgarh,Rajsamand,RAJASTHAN,3
Kumharsain,Shimla,HIMACHAL PRADESH,6
Kumher,Bharatpur,RAJASTHAN,14
Kumta,Uttara Kannada,KARNATAKA,10
Kunavaram,East Godavari,ANDHRA PRADESH,4
Kunda,Pratapgarh,UTTAR PRADESH,19
Kundah,The Nilgiris,TAMILNADU,4
Kundapura,Udupi,KARNATAKA,5
Kundgol,Dharwad,KARNATAKA,2
Kunkavav Vadia,Amreli,GUJARAT,1
Kunnam,Perambalur,TAMILNADU,24
Kunnathunad,Ernakulam,KERALA,718
Kunnathur,Kollam,KERALA,88
Kuppam,Chittoor,ANDHRA PRADESH,10
Kurabalakota,Chittoor,ANDHRA PRADESH,7
Kurai,Seoni,MADHYA PRADESH,2
Kuravi,Warangal,TELANGANA,1
Kurhani,Muzaffarpur,BIHAR,1
Kurinjipadi,Cuddalore,TAMILNADU,25
Kurnool,Kurnool,ANDHRA PRADESH,102
Kurseong,Darjiling,WEST BENGAL,19
Kurud,Dhamtari,CHATTISGARH,9
Kurwai,Vidisha,MADHYA PRADESH,21
Kuthalam,Nagapattinam,TAMILNADU,9
Kutiyana,Porbandar,GUJARAT,7
Kuttanad,Alappuzha,KERALA,138
Labpur,Birbhum,WEST BENGAL,4
Lachhmangarh,Alwar,RAJASTHAN,4
Lachhmangarh,Sikar,RAJASTHAN,38
Lad Bharol,Mandi,HIMACHAL PRADESH,2
Ladpura,Kota,RAJASTHAN,81
Lahar,Bhind,MADHYA PRADESH,1
Laharighat,Morigaon,ASSAM,2
Lahul,Lahul & Spiti,HIMACHAL PRADESH,1
Lailunga,Raigarh,CHATTISGARH,1
Lakhandur,Bhandara,MAHARASHTRA,4
Lakhani,Bhandara,MAHARASHTRA,2
Lakhanpur,Surguja,CHATTISGARH,5
Lakhimpur,Kheri,UTTAR PRADESH,50
Lakhipur,Karimganj,ASSAM,18
Lakhnadon,Seoni,MADHYA PRADESH,4
Lakhpat,Kachchh,GUJARAT,6
Lakhtar,Surendranagar,GUJARAT,11
Lakkavarapukota,Vizianagaram,ANDHRA PRADESH,4
Laksar,Hardwar,UTTARAKHAND,8
Lalbarra,Balaghat,MADHYA PRADESH,1
Lalganj,Azamgarh,UTTAR PRADESH,15
Lalganj,Rae Bareli,UTTAR PRADESH,23
Lalgudi,Tiruchirappalli,TAMILNADU,19
Lalitpur,Lalitpur,UTTAR PRADESH,43
Lalkuan,Nainital,UTTARAKHAND,40
Lalpur,Jamnagar,GUJARAT,19
Lalsot,Dausa,RAJASTHAN,2
Lambhua,Sultanpur,UTTAR PRADESH,9
Lamphelpat,Imphal West,MANIPUR,29
Lamshang,Imphal East,MANIPUR,51
Lamshang,Imphal West,MANIPUR,3
Lanja,Ratnagiri,MAHARASHTRA,15
Lanka,Nagaon,ASSAM,13
Lansdowne,Garhwal,UTTARAKHAND,4
Lar,Ganderbal,JAMMU & KASHMIR,4
Lathi,Amreli,GUJARAT,31
Latur,Latur,MAHARASHTRA,112
Laveru,Srikakulam,ANDHRA PRADESH,2
Laxmanchanda,Adilabad,TELANGANA,1
Lehra,Sangrur,PUNJAB,18
Lepakshi,Anantapur,ANDHRA PRADESH,3
Lilia,Amreli,GUJARAT,2
Limbdi,Surendranagar,GUJARAT,53
Limkheda,Dohad,GUJARAT,14
Lingalaghanpur,Jangoan,TELANGANA,1
Lodhika,Rajkot,GUJARAT,92
Loha,Nanded,MAHARASHTRA,8
Lohaghat,Champawat,UTTARAKHAND,15
Lohara,Osmanabad,MAHARASHTRA,2
Loharu,Bhiwani,HARYANA,27
Lonar,Buldana,MAHARASHTRA,25
Lormi,Mungeli,CHATTISGARH,3
Lucknow,Lucknow,UTTAR PRADESH,3216
Ludhiana (East),Ludhiana,PUNJAB,122
Ludhiana (West),Ludhiana,PUNJAB,1156
Lunawada,Mahisagar,GUJARAT,35
Luni,Jodhpur,RAJASTHAN,13
Luxettipet,Adilabad,TELANGANA,3
M.Turkapalle,Yadadri Bhuvanagiri,TELANGANA,1
Macherla,Guntur,ANDHRA PRADESH,8
Machhlishahr,Jaunpur,UTTAR PRADESH,5
Machilipatnam,Krishna,ANDHRA PRADESH,27
Madanapalle,Chittoor,ANDHRA PRADESH,45
Madarihat,Alipurduar,WEST BENGAL,14
Madathukulam,Tiruppur,TAMILNADU,19
Maddikera (East),Kurnool,ANDHRA PRADESH,2
Maddipadu,Prakasam,ANDHRA PRADESH,19
Maddur,Mandya,KARNATAKA,10
Maddur,Warangal,TELANGANA,6
Madgul,Ranga Reddy,TELANGANA,1
Madha,Solapur,MAHARASHTRA,120
Madhepura,Madhepura,BIHAR,1
Madhira,Khammam,TELANGANA,16
Madhogarh,Jalaun,UTTAR PRADESH,1
Madhuban,Mau,UTTAR PRADESH,11
Madhupur,Deoghar,JHARKHAND,1
Madikeri,Kodagu,KARNATAKA,18
Madnoor,Nizamabad,TELANGANA,5
Madurai North,Madurai,TAMILNADU,185
Madurai South,Madurai,TAMILNADU,560
