State_code,District_code,Subdistrict_code,Subdistrict_name,Number of households_total,population_total,Area_total,population density_total,State_name,District_name,Household density,% Rural Population,% Rural Households,% Rural Area
19,344,2464,Sabang,63167,270492,296.16576419110004,913.3128561931484,WEST BENGAL,Paschim Medinipur,213.28258575910783,100.0,100.0,100.0
19,344,2465,Narayangarh,68886,302620,510.2745835438959,593.0532496803604,WEST BENGAL,Paschim Medinipur,134.99790548371325,97.02366003568832,96.938419998258,99.19847075831316
19,344,2466,Keshiary,35298,149260,293.3567657475849,508.8002644821523,WEST BENGAL,Paschim Medinipur,120.32447900101174,100.0,100.0,100.0
19,344,2467,Dantan - I,38259,172107,257.161382900605,669.2567836537136,WEST BENGAL,Paschim Medinipur,148.77428161438772,96.4057243459011,96.28845500405133,97.94681458761609
19,344,2468,Dantan - II,32809,155017,187.1727012084053,828.203039220971,WEST BENGAL,Paschim Medinipur,175.28731373849863,100.0,100.0,100.0
19,344,2469,Mohanpur,24107,111901,133.1507406713474,840.4083930423069,WEST BENGAL,Paschim Medinipur,181.05043861154854,100.0,100.0,100.0
19,344,99999,Area not under any Sub-district,123268,564913,195.13,2895.059703787219,WEST BENGAL,Paschim Medinipur,631.7224414492903,0.0,0.0,0.0
19,345,2470,Panskura,62854,283303,245.4359507593772,1154.2848516016602,WEST BENGAL,Purba Medinipur,256.0912523431476,100.0,100.0,100.0
19,345,2471,Kolaghat,62519,290124,177.07630713947026,1638.4123019433098,WEST BENGAL,Purba Medinipur,353.0624791647495,82.60123257641561,82.21980517922552,92.06556753584553
19,345,2472,Tamluk,48310,217776,114.58634997350232,1900.540509845718,WEST BENGAL,Purba Medinipur,421.6034458831398,95.08118433619866,95.76692196232665,98.25834403446703
19,345,2473,Sahid Matangini,45038,199210,143.16262773480807,1391.4944364461728,WEST BENGAL,Purba Medinipur,314.59327558186203,92.35831534561518,92.3198188196634,96.99642283182644
19,345,2474,Nanda Kumar,59240,262998,151.98244707022727,1730.449832002476,WEST BENGAL,Purba Medinipur,389.78185403625383,100.0,100.0,100.0
19,345,2475,Mahisadal,44970,206277,201.05210949478115,1025.987742771505,WEST BENGAL,Purba Medinipur,223.67335569372534,96.76939261284583,96.58216588837001,99.18926491042745
19,345,2476,Moyna,53356,226927,195.8907044810257,1158.436795667252,WEST BENGAL,Purba Medinipur,272.37637508812037,97.0928977160056,97.34237948871728,99.42825260495783
19,345,2477,Potashpur - I,40659,173377,187.9424855206063,922.5003038548764,WEST BENGAL,Purba Medinipur,216.33746030001333,96.30862225093294,96.1533731769104,99.55837553297175
19,345,2478,Potashpur - II,40105,175056,209.16368917438385,836.9330292986581,WEST BENGAL,Purba Medinipur,191.7397812129986,100.0,100.0,100.0
19,345,2479,Bhagawanpur - II,45285,192162,213.5528528126346,899.8334485777049,WEST BENGAL,Purba Medinipur,212.05523318263425,100.0,100.0,100.0
19,345,2480,Bhagawanpur - I,54750,234432,198.14928037154263,1183.1080060468798,WEST BENGAL,Purba Medinipur,276.3068323909137,94.9857527982528,95.09771689497717,97.82487224181764
19,345,2481,Chandipur,40168,188119,160.99612479855907,1168.469118342926,WEST BENGAL,Purba Medinipur,249.49668850886223,93.93203238375709,94.1844254132643,96.96265981176974
19,345,2482,Sutahata,26936,123784,75.5493840864687,1638.4514777555992,WEST BENGAL,Purba Medinipur,356.5350045629873,95.8354876236024,95.8011583011583,95.60552340678231
19,345,2483,Haldia,22385,97992,299.78044233655874,326.8792294661636,WEST BENGAL,Purba Medinipur,74.67131553188088,100.0,100.0,100.0
19,345,2484,Nandigram - I,42289,207835,164.7744054644566,1261.3306017652842,WEST BENGAL,Purba Medinipur,256.6478688288888,97.20788125195467,97.10326562463052,98.44636065122856
19,345,2485,Nandigram - II,26902,123219,153.3034492905853,803.75882323717,WEST BENGAL,Purba Medinipur,175.4820268199413,95.71981593747716,95.75124526057543,98.1344190145527
19,345,2486,Khejuri - I,27554,132992,128.7321373956089,1033.0909024783768,WEST BENGAL,Purba Medinipur,214.04134629819234,100.0,100.0,100.0
19,345,2487,Khejuri - II,27260,139463,145.6005902837427,957.8463914755984,WEST BENGAL,Purba Medinipur,187.22451568964394,100.0,100.0,100.0
19,345,2488,Contai - I,37073,170894,162.2371148229736,1053.3594620840763,WEST BENGAL,Purba Medinipur,228.51121360517607,100.0,100.0,100.0
19,345,2489,Deshopran,38080,176393,230.3462678932781,765.7732057622255,WEST BENGAL,Purba Medinipur,165.31633157452706,96.90747365258258,97.36869747899159,99.4139258203109
19,345,2490,Contai - III,34342,157793,192.34402499784304,820.3686077681357,WEST BENGAL,Purba Medinipur,178.54466755796088,100.0,100.0,100.0
19,345,2491,Egra - I,35273,167163,210.53990778991064,793.972989514203,WEST BENGAL,Purba Medinipur,167.53593354471076,100.0,100.0,100.0
19,345,2492,Egra - II,39034,178763,234.77715824729503,761.4156391300455,WEST BENGAL,Purba Medinipur,166.2597856256731,100.0,100.0,100.0
19,345,2493,Ramnagar - I,34648,167330,178.16532556506155,939.1838702020344,WEST BENGAL,Purba Medinipur,194.4710615834584,96.8063108826869,96.5423689679058,98.77080459227726
19,345,2494,Ramnagar - II,31612,156054,158.94580179285532,981.8063656904632,WEST BENGAL,Purba Medinipur,198.8854039768729,100.0,100.0,100.0
19,345,99999,Area not under any Sub-district,93528,446439,178.91,2495.327259515958,WEST BENGAL,Purba Medinipur,522.7656363534738,0.0,0.0,0.0
20,346,2495,Kharaundhi,10596,51479,150.88430797904982,341.18193395663,JHARKHAND,Garhwa,70.22599064093032,100.0,100.0,100.0
20,346,2496,Bhawnathpur,16804,85319,248.5141047153213,343.3165296502382,JHARKHAND,Garhwa,67.61789243008711,93.83255781244506,93.68007617233992,99.12278620865514
20,346,2497,Ketar,9939,50821,182.878701230582,277.8945807140358,JHARKHAND,Garhwa,54.34749882365166,100.0,100.0,100.0
20,346,2498,Kandi,14890,81521,190.6949210803048,427.4943429965297,JHARKHAND,Garhwa,78.08283469557941,100.0,100.0,100.0
20,346,2499,Majhiaon,13157,70935,135.283133159003,524.3447453026358,JHARKHAND,Garhwa,97.25528743140593,74.13265665750335,73.12457247092802,81.62372542718894
20,346,2500,Bardiha,7047,37930,88.60466821645818,428.0812824369288,JHARKHAND,Garhwa,79.53305555847712,100.0,100.0,100.0
20,346,2501,Ramna,13345,70584,121.10972116483892,582.8103584181337,JHARKHAND,Garhwa,110.18933799572133,100.0,100.0,100.0
20,346,2502,Bishunpura,6187,32242,96.74395848663625,333.27145699184683,JHARKHAND,Garhwa,63.95231388898195,100.0,100.0,100.0
20,346,2503,Nagaruntari,19347,102772,197.3439187658024,520.7761183761862,JHARKHAND,Garhwa,98.03697079188957,100.0,100.0,100.0
20,346,2504,Dhurki,10616,55469,234.17394669769644,236.8709277108735,JHARKHAND,Garhwa,45.33382192898075,100.0,100.0,100.0
20,346,2505,Sagma,5892,30396,106.05047092103958,286.61824635018826,JHARKHAND,Garhwa,55.558452016558405,100.0,100.0,100.0
20,346,2506,Dandai,12300,63665,140.3167787422245,453.723357752951,JHARKHAND,Garhwa,87.65879683281705,100.0,100.0,100.0
20,346,2507,Chinia,7669,38833,280.87325489317385,138.2580908772164,JHARKHAND,Garhwa,27.304130480193976,100.0,100.0,100.0
20,346,2508,Meral (Pipra Kalan),24906,130308,271.9210777586247,479.212575479971,JHARKHAND,Garhwa,91.59275259311906,100.0,100.0,100.0
20,346,2509,Garhwa,39258,201627,258.12284431724726,781.1280730820913,JHARKHAND,Garhwa,152.09037427059243,77.15633322918062,78.00448316266748,95.17284104281526
20,346,2510,Danda,3521,17856,31.567106566414,565.6520961917363,JHARKHAND,Garhwa,111.54015628870425,100.0,100.0,100.0
20,346,2511,Ranka,17845,90483,447.7860243773887,202.0674944596797,JHARKHAND,Garhwa,39.85162338376253,100.0,100.0,100.0
20,346,2512,Ramkanda,8232,44452,217.1658523046996,204.6914813182996,JHARKHAND,Garhwa,37.906512062724765,100.0,100.0,100.0
20,346,2513,Bhandaria,13146,66092,692.9652086234948,95.3756396100824,JHARKHAND,Garhwa,18.970649372301384,100.0,100.0,100.0
20,347,2514,Shaligram Ram Narayanpur(Hunterganj),31534,187590,481.395006746158,389.6799870608487,JHARKHAND,Chatra,65.50545717776428,100.0,100.0,100.0
20,347,2515,Pratappur,21055,120221,343.8098790079308,349.67290744204246,JHARKHAND,Chatra,61.24024144028251,100.0,100.0,100.0
20,347,2516,Kunda,5782,30018,321.3582374428222,93.40977296510398,JHARKHAND,Chatra,17.992381480586022,100.0,100.0,100.0
20,347,2517,Lawalaung,9233,50553,343.01458925221857,147.37857101124172,JHARKHAND,Chatra,26.917222442719417,100.0,100.0,100.0
20,347,2518,Chatra,25797,150999,456.33318341871154,330.89638335910774,JHARKHAND,Chatra,56.53106312965584,66.89713176908457,67.43032135519634,96.49378993652559
20,347,2519,Kanha Chatti,10756,63012,197.34401566424967,319.3002827468817,JHARKHAND,Chatra,54.50380627857331,100.0,100.0,100.0
20,347,2520,Itkhori,12373,74929,171.62964689621887,436.5737584096302,JHARKHAND,Chatra,72.09127457729791,100.0,100.0,100.0
20,347,2521,Mayur Hand,10235,58925,106.83392385068504,551.5570136912289,JHARKHAND,Chatra,95.80290259023722,100.0,100.0,100.0
20,347,2522,Gidhaur,6930,40919,182.9472318813553,223.66558695207107,JHARKHAND,Chatra,37.87977510637731,100.0,100.0,100.0
20,347,2523,Pathalgora,5701,31530,137.187482860371,229.83146379390263,JHARKHAND,Chatra,41.55626942876749,100.0,100.0,100.0
20,347,2524,Simaria,19556,107871,545.8746530939087,197.61130030238385,JHARKHAND,Chatra,35.82507428978519,100.0,100.0,100.0
20,347,2525,Tandwa,23319,126319,430.2721498853701,293.5793079650936,JHARKHAND,Chatra,54.19593158937309,89.73313594946129,88.96607916291435,96.13965254213524
20,348,2526,Satgawan,12012,74520,485.70635058079495,153.42603593898028,JHARKHAND,Kodarma,24.730992266492635,100.0,100.0,100.0
20,348,2527,Kodarma,34926,205740,548.1200972374556,375.35569492331473,JHARKHAND,Kodarma,63.71961213615092,39.031301642850195,37.64530722098151,87.9059351528791
20,348,2528,Domchanch,20871,125387,426.648707242138,293.88815170800115,JHARKHAND,Kodarma,48.91846534567133,87.39183487921396,87.14005078817499,97.41239108132713
20,348,2529,Jainagar,20088,131279,253.0436734720057,518.7997715916949,JHARKHAND,Kodarma,79.38550576812717,100.0,100.0,100.0
20,348,2530,Chandwara,13629,84914,407.7176778464085,208.2666624820423,JHARKHAND,Kodarma,33.42754248966901,100.0,100.0,100.0
20,348,2531,Markacho,14629,94419,418.7634936211973,225.4709434758155,JHARKHAND,Kodarma,34.933799681289834,100.0,100.0,100.0
20,349,2532,Gawan,18227,115962,322.3197778982829,359.77314441000595,JHARKHAND,Giridih,56.549430875296906,100.0,100.0,100.0
20,349,2533,Tisri,16125,95081,454.3228431029754,209.2806942098864,JHARKHAND,Giridih,35.49238222288805,100.0,100.0,100.0
20,349,2534,Deori,29713,182527,441.7832791409052,413.1595934435166,JHARKHAND,Giridih,67.25695924431568,100.0,100.0,100.0
20,349,2535,Dhanwar,40355,267352,346.8898431595058,770.7115249179177,JHARKHAND,Giridih,116.33376069026066,96.71706215027379,96.21856027753685,99.22165492785602
20,349,2536,Jamua,41292,271563,478.02022951348255,568.0993883384187,JHARKHAND,Giridih,86.38128148263935,100.0,100.0,100.0
20,349,2537,Bengabad,25644,153198,416.54831570770847,367.7796649824864,JHARKHAND,Giridih,61.56308652078279,100.0,100.0,100.0
20,349,2538,Gande,27993,175087,369.4340468029957,473.933037615688,JHARKHAND,Giridih,75.77265886088604,100.0,100.0,100.0
20,349,2539,Giridih,63426,372570,408.5487595761476,911.9352127920446,JHARKHAND,Giridih,155.2470751980788,55.89822046863676,55.633336486614326,94.25282797961265
20,349,2540,Birni,26766,169451,339.7006316750381,498.8245066382418,JHARKHAND,Giridih,78.79290617747421,100.0,100.0,100.0
20,349,2541,Bagodar,25636,158094,332.50103115663325,475.4692021557242,JHARKHAND,Giridih,77.10051277381903,100.0,100.0,100.0
20,349,2542,Sariya,22765,149068,242.8021121437799,613.9485306936973,JHARKHAND,Giridih,93.75948091637387,87.29908498135079,85.8159455304195,92.30649196785475
20,349,2543,Dumri,38335,226006,418.44950891819633,540.1033940373974,JHARKHAND,Giridih,91.61200857686799,92.91877206799819,92.39076561888614,98.14314515027453
20,349,2544,Pirtanr,20244,109515,390.67962120434913,280.3192028864925,JHARKHAND,Giridih,51.817394359075514,100.0,100.0,100.0
20,350,2545,Deoghar,63373,346089,337.58554959527305,1025.189023685764,JHARKHAND,Deoghar,187.72426745154544,41.309027446697236,41.98160099727013,64.54232115577612
20,350,2546,Mohanpur,32637,175845,358.7559578397256,490.152138681858,JHARKHAND,Deoghar,90.97270522425886,100.0,100.0,100.0
20,350,2547,Sarwan,16136,90757,166.24112343647275,545.9359159990387,JHARKHAND,Deoghar,97.06382913230371,100.0,100.0,100.0
20,350,2548,Sona Rai Tharhi,13151,76116,139.54213724283196,545.4696445385707,JHARKHAND,Deoghar,94.24393419684093,100.0,100.0,100.0
20,350,2549,Devipur,18697,107015,260.1543406071113,411.35196802891534,JHARKHAND,Deoghar,71.86887582335775,100.0,100.0,100.0
20,350,2550,Madhupur,33270,190748,273.9394814973012,696.3143792103558,JHARKHAND,Deoghar,121.45018242041088,71.04137395935999,70.55605650736399,95.61581998536477
20,350,2551,Margo Munda,13516,86733,174.47694124445673,497.1029373931988,JHARKHAND,Deoghar,77.46582387103496,100.0,100.0,100.0
20,350,2552,Karon,14841,88251,141.7100036431703,622.7577286796101,JHARKHAND,Deoghar,104.727962871062,100.0,100.0,100.0
20,350,2553,Sarath,29470,169238,322.25489629527266,525.168126056748,JHARKHAND,Deoghar,91.4493475158792,100.0,100.0,100.0
20,350,2554,Palojori,29256,161281,302.33956859838446,533.4432431311665,JHARKHAND,Deoghar,96.76536926882527,100.0,100.0,100.0
20,351,2555,Meherma,27523,146325,125.1083085278518,1169.586590385601,JHARKHAND,Godda,219.99338272463964,100.0,100.0,100.0
20,351,2556,Thakurgangti,19642,99603,82.96513890816715,1200.5403873336372,JHARKHAND,Godda,236.75004054102087,100.0,100.0,100.0
20,351,2557,Boarijor,28539,138330,388.03757758929584,356.4860930721775,JHARKHAND,Godda,73.5470007242599,100.0,100.0,100.0
20,351,2558,Mahagama,34959,196976,159.5531455090357,1234.5478954461917,JHARKHAND,Godda,219.10567722414618,94.43130127528227,94.55648044852542,98.61488158509864
20,351,2559,Pathargama,22641,115662,164.9523815082004,701.1841777758754,JHARKHAND,Godda,137.25779399477437,100.0,100.0,100.0
20,351,2560,Bashant Rai,16100,93448,80.90531476975747,1155.0291877108054,JHARKHAND,Godda,198.9980515596264,100.0,100.0,100.0
20,351,2561,Godda,52645,270255,355.4653080066662,760.2851640164328,JHARKHAND,Godda,148.1016538441291,80.2223825646149,81.1378098584861,96.53974671425057
20,351,2562,Poreyahat,37594,187489,475.5384908628499,394.26671784192905,JHARKHAND,Godda,79.055640547176,100.0,100.0,100.0
20,351,2563,Sundarpahari,14005,65463,433.4785464608788,151.01785436550549,JHARKHAND,Godda,32.308403989870676,100.0,100.0,100.0
20,352,2564,Sahibganj,30599,162120,179.8459743566685,901.4380253988083,JHARKHAND,Sahibganj,170.14003293349458,45.58721934369603,44.19425471420635,97.63686676045835
20,352,2565,Mandro,15579,75659,216.8521225086732,348.8967464313104,JHARKHAND,Sahibganj,71.84158411627676,100.0,100.0,100.0
20,352,2566,Borio,20623,97845,367.2005840507755,266.4619944789365,JHARKHAND,Sahibganj,56.162764700690964,92.88262047115336,93.46360859234835,99.93464062683331
20,352,2567,Barhait,26919,130227,352.0075585825646,369.9551240444594,JHARKHAND,Sahibganj,76.47278969916225,88.87711457685427,89.73587428953527,98.88922839732632
20,352,2568,Taljhari,16159,76330,254.7956295584595,299.57342726903835,JHARKHAND,Sahibganj,63.4194551452953,100.0,100.0,100.0
20,352,2569,Rajmahal,31306,168413,245.334163183976,686.4637106154154,JHARKHAND,Sahibganj,127.60554662957252,83.46327183768474,82.43787133456846,96.5353378063267
20,352,2570,Udhwa,31815,177263,92.0369267759356,1925.9986856313417,JHARKHAND,Sahibganj,345.67647046118554,94.62042276165923,94.87663052019487,93.19838219366015
20,352,2571,Pathna,17124,81940,176.30158602443169,464.7717689201324,JHARKHAND,Sahibganj,97.12901844017996,100.0,100.0,100.0
20,352,2572,Barharwa,36899,180770,178.62545495851535,1012.0058198983046,JHARKHAND,Sahibganj,206.5719021321433,93.02041267909499,92.8128133553755,97.72708766455324
20,353,2573,Litipara,21702,105701,414.1890761131928,255.19987391244769,JHARKHAND,Pakur,52.396360144633825,100.0,100.0,100.0
20,353,2574,Amrapara,13390,65289,268.9585411829613,242.74744989632663,JHARKHAND,Pakur,49.78462457859384,100.0,100.0,100.0
20,353,2575,Hiranpur,16212,84079,173.76874094848395,483.8557242290564,JHARKHAND,Pakur,93.29641172232618,100.0,100.0,100.0
20,353,2576,Pakaur,63318,327915,225.0375968368544,1457.156513441302,JHARKHAND,Pakur,281.3663178508953,79.41173779790495,78.81960895795824,91.73915814010527
20,353,2577,Maheshpur,44703,208862,444.611095147238,469.7633556149402,JHARKHAND,Pakur,100.5440495928157,100.0,100.0,100.0
20,353,2578,Pakuria,22992,108576,284.43494977126966,381.72524187801866,JHARKHAND,Pakur,80.83394821378026,100.0,100.0,100.0
20,354,2579,Tundi,18971,102022,264.3072132848988,385.9977892091416,JHARKHAND,Dhanbad,71.77632333307155,100.0,100.0,100.0
20,354,2580,Purbi Tundi,9487,50240,124.82615464452516,402.4797538870874,JHARKHAND,Dhanbad,76.00170034089965,100.0,100.0,100.0
20,354,2581,Topchanchi,31207,163342,180.5085625324338,904.8989017939284,JHARKHAND,Dhanbad,172.88376552437904,68.55677045707779,67.90784118947673,87.98948942042317
20,354,2582,Baghmara-Cum-Katras,64297,334309,262.13,1275.3557395185594,JHARKHAND,Dhanbad,245.28668981039942,66.6021554908782,66.97824159758619,82.95502231717087
20,354,2583,Gobindpur,44238,245697,306.4,801.8831592689296,JHARKHAND,Dhanbad,144.3798955613577,89.69747290361705,90.13743840137438,96.6383812010444
20,354,2584,Dhanbad-Cum-Kenduadih-Cum-Jagata,231668,1221356,293.96,4154.837392842564,JHARKHAND,Dhanbad,788.0936181793442,2.7363848050854953,2.6693371548940728,21.128724996598176
20,354,2586,Baliapur,26387,140908,153.0,920.967320261438,JHARKHAND,Dhanbad,172.4640522875817,86.22221591392966,86.18637965664911,93.44444444444444
20,354,2587,Nirsa-Cum-Chirkunda,80809,426613,454.87285936689153,937.8730588450044,JHARKHAND,Dhanbad,177.65183904898808,61.38889344675385,61.265453105470925,91.93400985693751
20,355,2588,Nawadih,24556,138454,314.3946861471862,440.382761225111,JHARKHAND,Bokaro,78.10564580758826,96.6732633221142,96.5303795406418,99.02988182231167
20,355,2589,Chandrapura,25316,132162,120.85303030303032,1093.576219550418,JHARKHAND,Bokaro,209.4775773228188,36.90622115282759,36.1194501501027,57.088374308890074
20,355,2590,Bermo,35758,189777,97.70166666666668,1942.4131284010848,JHARKHAND,Bokaro,365.9917094556558,2.224716377643234,2.234465014821858,7.545077702529812
20,355,2591,Gumia,42962,231185,677.1617857142858,341.4029038217813,JHARKHAND,Bokaro,63.44421806774388,56.62045547937799,56.880499045668266,89.55345657531724
20,355,2592,Peterwar,25706,132150,319.00207792207794,414.2606244473431,JHARKHAND,Bokaro,80.58254719669618,96.56980703745744,96.8061931066677,98.28841240296447
20,355,2593,Kasmar,18237,89974,200.1875324675325,449.4485690041286,JHARKHAND,Bokaro,91.09957935546149,100.0,100.0,100.0
20,355,2594,Jaridih,21136,104988,201.3315800865801,521.4681171967718,JHARKHAND,Bokaro,104.9810466441019,72.07585628833772,72.88512490537472,89.25652896048484
20,355,2595,Chas,158059,813402,576.7872077922078,1410.2289180675357,JHARKHAND,Bokaro,274.0334699949552,30.62237368484464,30.803054555577347,67.48367552777516
20,355,2596,Chandankiyari,43188,230238,375.5804329004329,613.0191560353106,JHARKHAND,Bokaro,114.99001603059875,94.94392758797419,94.58645920163008,98.35720941254795
20,356,2597,Kisko,10680,54959,241.40045166057777,227.6673453671717,JHARKHAND,Lohardaga,44.241839344263795,100.0,100.0,100.0
20,356,2598,Peshrar,5848,31057,396.3212038757173,78.36320564301472,JHARKHAND,Lohardaga,14.755708104464377,100.0,100.0,100.0
20,356,2599,Kuru,16198,84827,208.7877402468249,406.2834335948994,JHARKHAND,Lohardaga,77.58118355441287,100.0,100.0,100.0
20,356,2600,Kairo,7190,37867,154.12203122949745,245.6949191359517,JHARKHAND,Lohardaga,46.651344669170854,100.0,100.0,100.0
20,356,2601,Lohardaga,24241,126009,138.59365050863613,909.1974959714915,JHARKHAND,Lohardaga,174.9070026731815,54.43896864509677,54.201559341611315,74.60201108000498
20,356,2602,Senha,13278,69768,200.2092694010317,348.4753738362148,JHARKHAND,Lohardaga,66.3206056329157,100.0,100.0,100.0
20,356,2603,Bhandra,11203,57303,162.5656530777146,352.49143293882787,JHARKHAND,Lohardaga,68.91369602313473,100.0,100.0,100.0
20,357,2604,Patamda,17042,82876,220.29262771203443,376.2086859680804,JHARKHAND,Purbi Singhbhum,77.36073683898867,100.0,100.0,100.0
20,357,2605,Boram,14030,69013,279.06163754526153,247.30378781930085,JHARKHAND,Purbi Singhbhum,50.275631302867446,100.0,100.0,100.0
20,357,2606,Golmuri-Cum-Jugsalai,254985,1260201,352.7286590894467,3572.720751563405,JHARKHAND,Purbi Singhbhum,722.8927772929833,8.143383476128015,8.262838990528856,62.2939626331091
20,357,2607,Ghatshila,28246,129905,347.64458236570715,373.6718665828237,JHARKHAND,Purbi Singhbhum,81.24964815440852,68.72791655440514,68.51589605607874,95.4062278516395
20,357,2608,Potka,41387,199612,609.9433521886389,327.2631782668654,JHARKHAND,Purbi Singhbhum,67.8538422486161,94.74730978097509,95.28595935921908,98.9589197132464
20,357,2609,Musabani,22480,107084,239.35791542605776,447.3802331098605,JHARKHAND,Purbi Singhbhum,93.9179302258943,53.68308991072429,53.7144128113879,92.50912593883321
20,357,2610,Dumaria,12457,62128,328.3396762815076,189.21867958087864,JHARKHAND,Purbi Singhbhum,37.939368586450634,100.0,100.0,100.0
20,357,2611,Dhalbhumgarh,13390,61932,178.76572234148966,346.44225519752354,JHARKHAND,Purbi Singhbhum,74.90250269803721,100.0,100.0,100.0
20,357,2612,Gurbandha,9176,43001,224.7620312253219,191.3179008285963,JHARKHAND,Purbi Singhbhum,40.82540075819632,100.0,100.0,100.0
20,357,2613,Chakulia,28544,125116,429.3336102157929,291.41906671856844,JHARKHAND,Purbi Singhbhum,66.48442917304595,86.96729435084242,87.36687219730942,96.47826314077756
20,357,2614,Baharagora,35194,153051,351.77018560874166,435.0880383314572,JHARKHAND,Purbi Singhbhum,100.0482742421631,100.0,100.0,100.0
20,358,2615,Hussainabad,27133,162290,255.40372486283465,635.4253450577447,JHARKHAND,Palamu,106.23572547570268,81.9822539897714,82.23196845170088,94.91001941847884
20,358,2616,Haidernagar,11898,74031,140.8148933210413,525.7327421412597,JHARKHAND,Palamu,84.4939034458093,100.0,100.0,100.0
20,358,2617,Mohammad Ganj,7934,47315,100.8854035268071,468.9974797734495,JHARKHAND,Palamu,78.64368603027683,100.0,100.0,100.0
20,358,2618,Hariharganj,12988,74203,138.69153523859825,535.0218372905364,JHARKHAND,Palamu,93.64666688313795,84.08285379297334,84.54727440714505,98.34164356458871
20,358,2619,Pipra,6602,36389,80.47009240243986,452.20527171777775,JHARKHAND,Palamu,82.04290318175187,100.0,100.0,100.0
20,358,2620,Chhatarpur,26535,147459,408.8759039240976,360.6448768068608,JHARKHAND,Palamu,64.89744136383706,100.0,100.0,100.0
20,358,2621,Nawadiha Bazar/Nawadiha,13876,73799,254.09863648045496,290.43445892586107,JHARKHAND,Palamu,54.608714915584876,100.0,100.0,100.0
20,358,2622,Pandu,12134,67886,159.75939055415532,424.9265083230771,JHARKHAND,Palamu,75.95171687818132,100.0,100.0,100.0
20,358,2623,Untari Road,7223,38888,77.73562150602538,500.259716801592,JHARKHAND,Palamu,92.91750500046027,100.0,100.0,100.0
20,358,2624,Bishrampur,18461,104983,181.91481952169536,577.0997672208866,JHARKHAND,Palamu,101.48156180205164,59.112427726393804,58.138779047722224,78.01168695042486
20,358,2625,Nawa Bazar,9113,50345,163.3328468392424,308.2356119681868,JHARKHAND,Palamu,55.79404373554645,100.0,100.0,100.0
20,358,2626,Patan,25292,134536,306.8200639908706,438.4850138223135,JHARKHAND,Palamu,82.43267950283904,100.0,100.0,100.0
20,358,2627,Padwa,9001,46957,102.77053119024436,456.91113450679006,JHARKHAND,Palamu,87.58347257481562,100.0,100.0,100.0
20,358,2628,Manatu,8874,46856,268.70319694994146,174.37827510749386,JHARKHAND,Palamu,33.025286266516574,100.0,100.0,100.0
20,358,2629,Tarhasi,16854,81297,212.59475435192152,382.40360279738576,JHARKHAND,Palamu,79.27759107405119,100.0,100.0,100.0
20,358,2630,Panki,30725,157850,436.4588433072482,361.6606752744392,JHARKHAND,Palamu,70.39609913086565,100.0,100.0,100.0
20,358,2631,Satbarwa,12673,66417,120.25457237640968,552.3033235867962,JHARKHAND,Palamu,105.38476624682639,100.0,100.0,100.0
20,358,2632,Nilambar-Pitambarpur(Lesliganj),20931,100222,178.45529952395887,561.6084266891972,JHARKHAND,Palamu,117.28987626500756,100.0,100.0,100.0
20,358,2633,Medininagar(Daltonganj),37550,201596,154.41474289298154,1305.5489147154676,JHARKHAND,Palamu,243.17626216574638,40.31379590864898,42.82556591211718,84.48334689349858
20,358,2634,Chainpur,42957,226550,650.5451272390322,348.24640215429343,JHARKHAND,Palamu,66.03231382627227,90.42109909512249,90.91882580254673,99.2037447083826
20,359,2635,Manika,16185,88095,403.1732087773928,218.50410216280167,JHARKHAND,Latehar,40.14403647772229,100.0,100.0,100.0
20,359,2636,Barwadih,19127,98992,682.2432593112387,145.09780587636402,JHARKHAND,Latehar,28.035454713484068,92.03167932762243,91.51461285094369,98.06227473564981
20,359,2637,Mahuadanr,13543,74732,661.7092573912449,112.93781848334282,JHARKHAND,Latehar,20.466692658030187,100.0,100.0,100.0
20,359,2638,Garu,5905,30274,507.6415118245301,59.63657284683296,JHARKHAND,Latehar,11.632224438810484,100.0,100.0,100.0
20,359,2639,Latehar,27057,144495,485.3301268462884,297.72518128833127,JHARKHAND,Latehar,55.74968151229024,81.32738157029655,80.356284880068,97.2348718413167
20,359,2640,Balumath,15972,89012,259.5188368931187,342.9885902142012,JHARKHAND,Latehar,61.544665470961455,100.0,100.0,100.0
20,359,2641,Bariyatu,10381,60095,297.1889025335146,202.2114536838164,JHARKHAND,Latehar,34.93064482389047,100.0,100.0,100.0
20,359,2642,Herhanj,5979,34630,399.90073291132455,86.59649045374213,JHARKHAND,Latehar,14.951210407823396,100.0,100.0,100.0
20,359,2643,Chandwa,19232,106653,594.2941635113469,179.46163120608142,JHARKHAND,Latehar,32.36107836962259,84.0707715676071,83.74064059900167,97.90676052975195
20,360,2644,Chauparan,27833,161814,387.8799660664572,417.1754515732728,JHARKHAND,Hazaribagh,71.75673516283449,96.6869368534243,96.65504976107499,98.72641011854849
20,360,2645,Barhi,21487,131669,292.30745701552104,450.4469415332384,JHARKHAND,Hazaribagh,73.50821706494843,84.71546073867046,84.12528505608043,95.85368087295959
20,360,2646,Padma,10440,56014,107.22810748808143,522.3816899521987,JHARKHAND,Hazaribagh,97.36253156534,100.0,100.0,100.0
20,360,2647,Ichak,20908,112815,238.2771318987252,473.4612973600409,JHARKHAND,Hazaribagh,87.74656566240068,100.0,100.0,100.0
20,360,2648,Tati Jhariya,8903,48549,157.83481294731936,307.593737360111,JHARKHAND,Hazaribagh,56.40707416665777,100.0,100.0,100.0
