State_code_x,District_code,Subdistrict_code,Subdistrict_name_x,T/r/u,Number of households,population,Area,population density,Subdistrict_name_y,State_code_y,Subdistrict_name
22,409,3313,Saja,Total,23555,117486,513.0448121153006,228.99754022577747,CHHATTISGARH,22,Durg
22,409,3313,Saja,Rural,20280,102130,482.5948121153006,211.626808734942,CHHATTISGARH,22,Durg
22,409,3313,Saja,Urban,3275,15356,30.45,504.3021346469623,CHHATTISGARH,22,Durg
22,409,3314,Thanakhamria,Total,15138,78192,215.0272793721488,363.6375823026283,CHHATTISGARH,22,Durg
22,409,3314,Thanakhamria,Rural,13593,69819,211.5272793721488,330.0709024728887,CHHATTISGARH,22,Durg
22,409,3314,Thanakhamria,Urban,1545,8373,3.5,2392.285714285714,CHHATTISGARH,22,Durg
22,409,3315,Berla,Total,36612,187376,777.6067367765585,240.964990577032,CHHATTISGARH,22,Durg
22,409,3315,Berla,Rural,35466,182211,766.1767367765585,237.81849703058592,CHHATTISGARH,22,Durg
22,409,3315,Berla,Urban,1146,5165,11.43,451.8810148731409,CHHATTISGARH,22,Durg
22,409,3316,Dhamdha,Total,56046,269990,888.3434500926136,303.9252441967714,CHHATTISGARH,22,Durg
22,409,3316,Dhamdha,Rural,42149,204491,804.2134500926136,254.2745336781556,CHHATTISGARH,22,Durg
22,409,3316,Dhamdha,Urban,13897,65499,84.13,778.545108760252,CHHATTISGARH,22,Durg
22,409,3317,Durg,Total,242348,1126731,639.4245913263029,1762.1014507166822,CHHATTISGARH,22,Durg
22,409,3317,Durg,Rural,43045,200696,423.5145913263029,473.8821379718907,CHHATTISGARH,22,Durg
22,409,3317,Durg,Urban,199303,926035,215.91,4288.986151637257,CHHATTISGARH,22,Durg
22,409,3318,Patan,Total,69076,325227,770.5170128175347,422.0893174191556,CHHATTISGARH,22,Durg
22,409,3318,Patan,Rural,44884,212061,676.9570128175346,313.25622747800446,CHHATTISGARH,22,Durg
22,409,3318,Patan,Urban,24192,113166,93.56,1209.5553655408294,CHHATTISGARH,22,Durg
22,409,3319,Gunderdehi,Total,42188,204752,685.596029349345,298.64817069363266,CHHATTISGARH,22,Durg
22,409,3319,Gunderdehi,Rural,39291,191287,669.826029349345,285.57713737373297,CHHATTISGARH,22,Durg
22,409,3319,Gunderdehi,Urban,2897,13465,15.77,853.8363982244769,CHHATTISGARH,22,Durg
22,409,3320,Dondi Luhara,Total,40602,197411,953.8118088181816,206.97059752762087,CHHATTISGARH,22,Durg
22,409,3320,Dondi Luhara,Rural,39224,191366,947.8818088181818,201.8880394366836,CHHATTISGARH,22,Durg
22,409,3320,Dondi Luhara,Urban,1378,6045,5.93,1019.3929173693086,CHHATTISGARH,22,Durg
22,409,3321, Balod,Total,27370,125407,333.8294619651608,375.6618701709671,CHHATTISGARH,22,Durg
22,409,3321, Balod,Rural,22062,101759,329.2094619651608,309.10107927204365,CHHATTISGARH,22,Durg
22,409,3321, Balod,Urban,5308,23648,4.62,5118.614718614718,CHHATTISGARH,22,Durg
22,409,3322,Dondi,Total,35376,155370,850.4450867333226,182.6925717177081,CHHATTISGARH,22,Durg
22,409,3322,Dondi,Rural,21189,96805,810.7350867333225,119.40398483313987,CHHATTISGARH,22,Durg
22,409,3322,Dondi,Urban,14187,58565,39.71,1474.817426340972,CHHATTISGARH,22,Durg
22,409,3323,Gurur,Total,29933,143225,549.3134731882569,260.734547741404,CHHATTISGARH,22,Durg
22,409,3323,Gurur,Rural,29028,139450,545.5934731882569,255.5932335207441,CHHATTISGARH,22,Durg
22,409,3323,Gurur,Urban,905,3775,3.72,1014.7849462365592,CHHATTISGARH,22,Durg
22,410,3324,Simga,Total,41888,206021,608.5583891675142,338.5394132547072,CHHATTISGARH,22,Raipur
22,410,3324,Simga,Rural,37679,184855,584.7383891675141,316.13282696074754,CHHATTISGARH,22,Raipur
22,410,3324,Simga,Urban,4209,21166,23.82,888.5810243492863,CHHATTISGARH,22,Raipur
22,410,3325,Bhatapara,Total,41482,203295,467.5335410417793,434.8244182588674,CHHATTISGARH,22,Raipur
22,410,3325,Bhatapara,Rural,29334,145758,453.7435410417793,321.23432471423115,CHHATTISGARH,22,Raipur
22,410,3325,Bhatapara,Urban,12148,57537,13.79,4172.371283538797,CHHATTISGARH,22,Raipur
22,410,3326,Baloda Bazar,Total,48514,249728,617.2928847878358,404.55350475298576,CHHATTISGARH,22,Raipur
22,410,3326,Baloda Bazar,Rural,40273,209012,588.0028847878358,355.4608411069549,CHHATTISGARH,22,Raipur
22,410,3326,Baloda Bazar,Urban,8241,40716,29.29,1390.09900990099,CHHATTISGARH,22,Raipur
22,410,3327,Palari,Total,40420,202179,593.3247664742522,340.75604361068537,CHHATTISGARH,22,Raipur
22,410,3327,Palari,Rural,38707,193612,579.0347664742523,334.3702506481695,CHHATTISGARH,22,Raipur
22,410,3327,Palari,Urban,1713,8567,14.29,599.5101469559132,CHHATTISGARH,22,Raipur
22,410,3328,Kasdol,Total,47636,217688,1665.152938157986,130.73153523111776,CHHATTISGARH,22,Raipur
22,410,3328,Kasdol,Rural,43103,195406,1636.212938157986,119.42577609732383,CHHATTISGARH,22,Raipur
22,410,3328,Kasdol,Urban,4533,22282,28.94,769.9378023496889,CHHATTISGARH,22,Raipur
22,410,3329,Bilaigarh,Total,51195,226432,700.3637335370303,323.3062895139585,CHHATTISGARH,22,Raipur
22,410,3329,Bilaigarh,Rural,47816,210517,681.4437335370303,308.9279270458803,CHHATTISGARH,22,Raipur
22,410,3329,Bilaigarh,Urban,3379,15915,18.92,841.1733615221987,CHHATTISGARH,22,Raipur
22,410,3330,Arang,Total,65354,314489,902.5610977903956,348.4406770576707,CHHATTISGARH,22,Raipur
22,410,3330,Arang,Rural,58841,282591,865.6610977903956,326.4453037352781,CHHATTISGARH,22,Raipur
22,410,3330,Arang,Urban,6513,31898,36.9,864.4444444444445,CHHATTISGARH,22,Raipur
22,410,3331,Abhanpur,Total,49182,242089,600.4448292547986,403.18275419317433,CHHATTISGARH,22,Raipur
22,410,3331,Abhanpur,Rural,39945,198342,574.3648292547986,345.3240691240374,CHHATTISGARH,22,Raipur
22,410,3331,Abhanpur,Urban,9237,43747,26.08,1677.4156441717791,CHHATTISGARH,22,Raipur
22,410,3332,Raipur,Total,288775,1366141,653.1312240451499,2091.679205809277,CHHATTISGARH,22,Raipur
22,410,3332,Raipur,Rural,41654,211052,426.73122404514993,494.57829216094535,CHHATTISGARH,22,Raipur
22,410,3332,Raipur,Urban,247121,1155089,226.4,5101.983215547703,CHHATTISGARH,22,Raipur
22,410,3333,Rajim,Total,36982,167654,497.14182536611537,337.2357573747347,CHHATTISGARH,22,Raipur
22,410,3333,Rajim,Rural,31759,143812,471.64182536611537,304.9178259124175,CHHATTISGARH,22,Raipur
22,410,3333,Rajim,Urban,5223,23842,25.5,934.9803921568628,CHHATTISGARH,22,Raipur
22,410,3334,Tilda,Total,49233,238157,740.227805965322,321.73473906377023,CHHATTISGARH,22,Raipur
22,410,3334,Tilda,Rural,39814,192239,690.5178059653219,278.39832418406064,CHHATTISGARH,22,Raipur
22,410,3334,Tilda,Urban,9419,45918,49.71,923.7175618587808,CHHATTISGARH,22,Raipur
22,410,3335,Bindranavagarh(Gariyaband),Total,23338,95073,1330.78,71.44156058852703,CHHATTISGARH,22,Raipur
22,410,3335,Bindranavagarh(Gariyaband),Rural,20890,84556,1324.9,63.82066571061968,CHHATTISGARH,22,Raipur
22,410,3335,Bindranavagarh(Gariyaband),Urban,2448,10517,5.88,1788.6054421768708,CHHATTISGARH,22,Raipur
22,410,3336,Chhura,Total,27704,116330,1035.13,112.38201964970582,CHHATTISGARH,22,Raipur
22,410,3336,Chhura,Rural,26241,110235,1030.13,107.01076563152222,CHHATTISGARH,22,Raipur
22,410,3336,Chhura,Urban,1463,6095,5.0,1219.0,CHHATTISGARH,22,Raipur
22,410,3337,Mainpur,Total,32754,124384,1515.5591772672913,82.0713581268909,CHHATTISGARH,22,Raipur
22,410,3337,Mainpur,Rural,32754,124384,1515.5591772672913,82.0713581268909,CHHATTISGARH,22,Raipur
22,410,3337,Mainpur,Urban,0,0,0.0,0.0,CHHATTISGARH,22,Raipur
22,410,3338,Deobhog,Total,26768,94212,455.7978561680299,206.69689145108384,CHHATTISGARH,22,Raipur
22,410,3338,Deobhog,Rural,26768,94212,455.7978561680299,206.69689145108384,CHHATTISGARH,22,Raipur
22,410,3338,Deobhog,Urban,0,0,0.0,0.0,CHHATTISGARH,22,Raipur
22,411,3339,Basna,Total,42805,175617,684.4976325953778,256.5633416935588,CHHATTISGARH,22,Mahasamund
22,411,3339,Basna,Rural,40487,165272,680.5576325953778,242.84791189501163,CHHATTISGARH,22,Mahasamund
22,411,3339,Basna,Urban,2318,10345,3.94,2625.634517766497,CHHATTISGARH,22,Mahasamund
22,411,3340,Saraipali,Total,49604,194997,993.5103452637732,196.27072926777527,CHHATTISGARH,22,Mahasamund
22,411,3340,Saraipali,Rural,45025,174954,980.8603452637732,178.3679000224556,CHHATTISGARH,22,Mahasamund
22,411,3340,Saraipali,Urban,4579,20043,12.65,1584.4268774703555,CHHATTISGARH,22,Mahasamund
22,411,3341,Mahasamund,Total,59502,264115,1014.6648666685568,260.29776793905086,CHHATTISGARH,22,Mahasamund
22,411,3341,Mahasamund,Rural,45663,202308,991.0248666685568,204.14018538211,CHHATTISGARH,22,Mahasamund
22,411,3341,Mahasamund,Urban,13839,61807,23.64,2614.509306260575,CHHATTISGARH,22,Mahasamund
22,411,3342,Pithora,Total,50251,204666,974.3615858884802,210.05138437736488,CHHATTISGARH,22,Mahasamund
22,411,3342,Pithora,Rural,48287,196238,970.8215858884804,202.1360081527299,CHHATTISGARH,22,Mahasamund
22,411,3342,Pithora,Urban,1964,8428,3.54,2380.7909604519773,CHHATTISGARH,22,Mahasamund
22,411,3343,Bagbahra,Total,46399,193359,1122.9655695838123,172.18604491290122,CHHATTISGARH,22,Mahasamund
22,411,3343,Bagbahra,Rural,42073,173830,1107.4155695838124,156.96907716886136,CHHATTISGARH,22,Mahasamund
22,411,3343,Bagbahra,Urban,4326,19529,15.55,1255.8842443729902,CHHATTISGARH,22,Mahasamund
22,412,3344,Kurud,Total,43667,219013,588.4518779640384,372.1850642362711,CHHATTISGARH,22,Dhamtari
22,412,3344,Kurud,Rural,39138,197683,559.5518779640385,353.28806458353944,CHHATTISGARH,22,Dhamtari
22,412,3344,Kurud,Urban,4529,21330,28.9,738.0622837370242,CHHATTISGARH,22,Dhamtari
22,412,3345,Magarlod,Total,26318,121430,743.9361619030711,163.22637104959196,CHHATTISGARH,22,Dhamtari
22,412,3345,Magarlod,Rural,24884,115150,732.2761619030712,157.24941762509812,CHHATTISGARH,22,Dhamtari
22,412,3345,Magarlod,Urban,1434,6280,11.66,538.5934819897084,CHHATTISGARH,22,Dhamtari
22,412,3346,Dhamtari,Total,59622,279833,681.4400142020238,410.6494983680824,CHHATTISGARH,22,Dhamtari
22,412,3346,Dhamtari,Rural,36182,171556,633.7400142020238,270.7040681595834,CHHATTISGARH,22,Dhamtari
22,412,3346,Dhamtari,Urban,23440,108277,47.7,2269.958071278826,CHHATTISGARH,22,Dhamtari
22,412,3347,Nagri,Total,41344,179505,2070.1719459308665,86.7101886646833,CHHATTISGARH,22,Dhamtari
22,412,3347,Nagri,Rural,38251,166197,2059.9419459308665,80.68042904233269,CHHATTISGARH,22,Dhamtari
22,412,3347,Nagri,Urban,3093,13308,10.23,1300.8797653958943,CHHATTISGARH,22,Dhamtari
22,413,3348,Charama,Total,25261,106462,520.9901485495035,204.3455145867968,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3348,Charama,Rural,22975,96755,517.1901485495035,187.0781960394185,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3348,Charama,Urban,2286,9707,3.8,2554.4736842105262,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3349,Bhanupratappur,Total,20396,94937,696.901934859444,136.2272010611472,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3349,Bhanupratappur,Rural,18481,86812,695.581934859444,124.80485137605258,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3349,Bhanupratappur,Urban,1915,8125,1.32,6155.30303030303,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3350,Durgkondal,Total,12888,64293,899.7429938039561,71.45707212254072,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3350,Durgkondal,Rural,12888,64293,899.7429938039561,71.45707212254072,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3350,Durgkondal,Urban,0,0,0.0,0.0,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3351,Kanker,Total,27850,123650,633.3587526681011,195.2290064345196,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3351,Kanker,Rural,19126,86208,609.4287526681012,141.45706060401358,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3351,Kanker,Urban,8724,37442,23.93,1564.6468867530298,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3352,Narharpur,Total,24688,110424,896.8138810394144,123.12922707219664,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3352,Narharpur,Rural,23648,105915,882.5638810394144,120.00831019196212,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3352,Narharpur,Urban,1040,4509,14.25,316.42105263157896,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3353,Antagarh,Total,15702,78175,1603.3385701570182,48.75763700510502,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3353,Antagarh,Rural,14201,71398,1593.8885701570182,44.79485036583605,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3353,Antagarh,Urban,1501,6777,9.45,717.1428571428572,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3354,Pakhanjur,Total,34152,171000,1909.8537189225624,89.53565307424124,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3354,Pakhanjur,Rural,31820,160799,1899.3337189225624,84.6607409735329,CHHATTISGARH,22,Uttar Bastar Kanker
22,413,3354,Pakhanjur,Urban,2332,10201,10.52,969.6768060836504,CHHATTISGARH,22,Uttar Bastar Kanker
22,414,3355,Keskal,Total,19640,93003,868.8893615881904,107.03664253640468,CHHATTISGARH,22,Bastar
22,414,3355,Keskal,Rural,17299,81888,849.1793615881903,96.431924401516,CHHATTISGARH,22,Bastar
22,414,3355,Keskal,Urban,2341,11115,19.71,563.9269406392693,CHHATTISGARH,22,Bastar
22,414,3356,Bade Rajpur,Total,18116,85560,559.5529124061749,152.90779138665746,CHHATTISGARH,22,Bastar
22,414,3356,Bade Rajpur,Rural,16073,75919,526.8729124061749,144.0935721164439,CHHATTISGARH,22,Bastar
22,414,3356,Bade Rajpur,Urban,2043,9641,32.68,295.0122399020808,CHHATTISGARH,22,Bastar
22,414,3357,Kondagaon,Total,42783,201795,1839.3230615444568,109.71155868102647,CHHATTISGARH,22,Bastar
22,414,3357,Kondagaon,Rural,35769,170874,1831.933061544457,93.27524219467954,CHHATTISGARH,22,Bastar
22,414,3357,Kondagaon,Urban,7014,30921,7.39,4184.167794316644,CHHATTISGARH,22,Bastar
22,414,3358,Makdi,Total,20349,99714,955.9703805956606,104.30657897357518,CHHATTISGARH,22,Bastar
22,414,3358,Makdi,Rural,20349,99714,955.9703805956606,104.30657897357518,CHHATTISGARH,22,Bastar
22,414,3358,Makdi,Urban,0,0,0.0,0.0,CHHATTISGARH,22,Bastar
22,414,3359,Farasgaon,Total,20692,98752,872.8763785547897,113.13400434034249,CHHATTISGARH,22,Bastar
22,414,3359,Farasgaon,Rural,19214,92446,846.2763785547896,109.23854469136036,CHHATTISGARH,22,Bastar
22,414,3359,Farasgaon,Urban,1478,6306,26.6,237.0676691729323,CHHATTISGARH,22,Bastar
22,414,3360,Jagdalpur,Total,55378,239808,719.55,333.274963518866,CHHATTISGARH,22,Bastar
22,414,3360,Jagdalpur,Rural,27194,114345,669.06,170.9039548022599,CHHATTISGARH,22,Bastar
22,414,3360,Jagdalpur,Urban,28184,125463,50.49,2484.9079025549613,CHHATTISGARH,22,Bastar
22,414,3361,Lohandiguda,Total,17303,75842,595.6437222392459,127.32779204804136,CHHATTISGARH,22,Bastar
22,414,3361,Lohandiguda,Rural,17303,75842,595.6437222392459,127.32779204804136,CHHATTISGARH,22,Bastar
22,414,3361,Lohandiguda,Urban,0,0,0.0,0.0,CHHATTISGARH,22,Bastar
22,414,3362,Bastanar,Total,10259,48040,320.29036298347967,149.98890242126288,CHHATTISGARH,22,Bastar
22,414,3362,Bastanar,Rural,10259,48040,320.29036298347967,149.98890242126288,CHHATTISGARH,22,Bastar
22,414,3362,Bastanar,Urban,0,0,0.0,0.0,CHHATTISGARH,22,Bastar
22,414,3363,Bastar,Total,36432,163997,1224.502203010136,133.92952629799598,CHHATTISGARH,22,Bastar
22,414,3363,Bastar,Rural,34212,153949,1187.662203010136,129.62355761580648,CHHATTISGARH,22,Bastar
22,414,3363,Bastar,Urban,2220,10048,36.84,272.74701411509227,CHHATTISGARH,22,Bastar
22,414,3364,Bakavand,Total,34621,149823,1179.98,126.9707961151884,CHHATTISGARH,22,Bastar
22,414,3364,Bakavand,Rural,34621,149823,1179.98,126.9707961151884,CHHATTISGARH,22,Bastar
22,414,3364,Bakavand,Urban,0,0,0.0,0.0,CHHATTISGARH,22,Bastar
22,414,3365,Tokapal,Total,18206,77505,354.4395786166703,218.66914609957365,CHHATTISGARH,22,Bastar
22,414,3365,Tokapal,Rural,18206,77505,354.4395786166703,218.66914609957365,CHHATTISGARH,22,Bastar
22,414,3365,Tokapal,Urban,0,0,0.0,0.0,CHHATTISGARH,22,Bastar
22,414,3366,Darbha,Total,17759,79360,978.9787910070776,81.06406464471227,CHHATTISGARH,22,Bastar
22,414,3366,Darbha,Rural,17759,79360,978.9787910070776,81.06406464471227,CHHATTISGARH,22,Bastar
22,414,3366,Darbha,Urban,0,0,0.0,0.0,CHHATTISGARH,22,Bastar
22,415,3367,Narayanpur,Total,21156,104870,1243.0988523644903,84.36175433717715,CHHATTISGARH,22,Narayanpur
22,415,3367,Narayanpur,Rural,16242,82764,1222.6988523644904,67.68960307760867,CHHATTISGARH,22,Narayanpur
22,415,3367,Narayanpur,Urban,4914,22106,20.4,1083.6274509803925,CHHATTISGARH,22,Narayanpur
22,415,3368,Orchha,Total,6826,34950,3409.901147635509,10.249563986403242,CHHATTISGARH,22,Narayanpur
22,415,3368,Orchha,Rural,6826,34950,3409.901147635509,10.249563986403242,CHHATTISGARH,22,Narayanpur
22,415,3368,Orchha,Urban,0,0,0.0,0.0,CHHATTISGARH,22,Narayanpur
22,416,3369,Dantewada,Total,22233,94351,822.2010512007686,114.75417096853234,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3369,Dantewada,Rural,13678,59283,770.9810512007685,76.89294037469452,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3369,Dantewada,Urban,8555,35068,51.22,684.6544318625537,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3370,Gidam,Total,18174,80552,856.9302305929843,94.00065153992652,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3370,Gidam,Rural,14971,66476,820.4402305929843,81.02479317957575,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3370,Gidam,Urban,3203,14076,36.49,385.74952041655246,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3371,Katekalyan,Total,9415,43335,510.8505020606336,84.82912285531337,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3371,Katekalyan,Rural,9415,43335,510.8505020606336,84.82912285531337,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3371,Katekalyan,Urban,0,0,0.0,0.0,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3372,Kuakonda,Total,15354,65241,655.3968125970259,99.54427416496114,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3372,Kuakonda,Rural,10716,46354,644.8168125970259,71.88708342344144,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3372,Kuakonda,Urban,4638,18887,10.58,1785.1606805293006,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3373,Konta,Total,23714,105596,3576.0637021871444,29.52855675792821,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3373,Konta,Rural,20639,91320,3562.2337021871444,25.635600478410847,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3373,Konta,Urban,3075,14276,13.83,1032.248734634852,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3374,Chhindgarh,Total,17577,79672,979.6393299741908,81.3278903390894,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3374,Chhindgarh,Rural,17577,79672,979.6393299741908,81.3278903390894,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3374,Chhindgarh,Urban,0,0,0.0,0.0,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3375,Sukma,Total,14383,64891,896.9183713872518,72.34883582508623,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3375,Sukma,Rural,11279,50965,865.9383713872518,58.8552276744048,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,416,3375,Sukma,Urban,3104,13926,30.98,449.51581665590703,CHHATTISGARH,22,Dakshin Bastar Dantewada
22,417,3376,Bhopalpattnam,Total,11125,49390,1982.1893918754868,24.916892504035,CHHATTISGARH,22,Bijapur
22,417,3376,Bhopalpattnam,Rural,10184,44945,1969.0193918754867,22.826082965688816,CHHATTISGARH,22,Bijapur
22,417,3376,Bhopalpattnam,Urban,941,4445,13.17,337.5094912680334,CHHATTISGARH,22,Bijapur
22,417,3377,Usur,Total,11972,55686,2304.9749507278825,24.15904779460404,CHHATTISGARH,22,Bijapur
22,417,3377,Usur,Rural,11972,55686,2304.9749507278825,24.15904779460404,CHHATTISGARH,22,Bijapur
22,417,3377,Usur,Urban,0,0,0.0,0.0,CHHATTISGARH,22,Bijapur
22,417,3378,Bijapur,Total,14454,66448,1544.5615208983315,43.02062371808487,CHHATTISGARH,22,Bijapur
22,417,3378,Bijapur,Rural,10933,50319,1512.4015208983317,33.2709266055959,CHHATTISGARH,22,Bijapur
22,417,3378,Bijapur,Urban,3521,16129,32.16,501.5236318407961,CHHATTISGARH,22,Bijapur
22,417,3379,Bhairamgarh,Total,17206,83706,2698.2741364983003,31.022051787751227,CHHATTISGARH,22,Bijapur
22,417,3379,Bhairamgarh,Rural,15200,74680,2662.3141364983003,28.050784457098448,CHHATTISGARH,22,Bijapur
22,417,3379,Bhairamgarh,Urban,2006,9026,35.96,251.00111234705227,CHHATTISGARH,22,Bijapur
23,418,3380,Vijaypur,Total,32441,144537,1828.7492177762144,79.03598732676922,MADHYA PRADESH,23,Sheopur
23,418,3380,Vijaypur,Rural,29225,127573,1826.5792177762144,69.84257718387649,MADHYA PRADESH,23,Sheopur
23,418,3380,Vijaypur,Urban,3216,16964,2.17,7817.511520737327,MADHYA PRADESH,23,Sheopur
23,418,3381,Beerpur,Total,19413,87468,1019.4302381781648,85.8008686855464,MADHYA PRADESH,23,Sheopur
23,418,3381,Beerpur,Rural,19413,87468,1019.4302381781648,85.8008686855464,MADHYA PRADESH,23,Sheopur
23,418,3381,Beerpur,Urban,0,0,0.0,0.0,MADHYA PRADESH,23,Sheopur
23,418,3382,Sheopur,Total,51025,245981,1184.275735601557,207.70585143759035,MADHYA PRADESH,23,Sheopur
23,418,3382,Sheopur,Rural,37301,174030,1177.985735601557,147.73523544504454,MADHYA PRADESH,23,Sheopur
23,418,3382,Sheopur,Urban,13724,71951,6.29,11438.950715421304,MADHYA PRADESH,23,Sheopur
23,418,3383,Badoda,Total,20887,101614,367.2999127690559,276.6513044719697,MADHYA PRADESH,23,Sheopur
23,418,3383,Badoda,Rural,17306,83177,335.2799127690559,248.08226449668976,MADHYA PRADESH,23,Sheopur
23,418,3383,Badoda,Urban,3581,18437,32.02,575.7963772642098,MADHYA PRADESH,23,Sheopur
23,418,3384,Karahal,Total,22277,108261,2206.251328721975,49.0701120904085,MADHYA PRADESH,23,Sheopur
23,418,3384,Karahal,Rural,22277,108261,2206.251328721975,49.0701120904085,MADHYA PRADESH,23,Sheopur
23,418,3384,Karahal,Urban,0,0,0.0,0.0,MADHYA PRADESH,23,Sheopur
23,419,3385,Ambah,Total,48187,258689,536.5872696589431,482.1005167797285,MADHYA PRADESH,23,Morena
23,419,3385,Ambah,Rural,40504,211512,532.7372696589431,397.0287270034804,MADHYA PRADESH,23,Morena
23,419,3385,Ambah,Urban,7683,47177,3.85,12253.766233766231,MADHYA PRADESH,23,Morena
23,419,3386,Porsa,Total,40835,231154,525.0264258344322,440.2711723178954,MADHYA PRADESH,23,Morena
23,419,3386,Porsa,Rural,34043,191485,512.8564258344322,373.3696027859032,MADHYA PRADESH,23,Morena
23,419,3386,Porsa,Urban,6792,39669,12.17,3259.572719802794,MADHYA PRADESH,23,Morena
23,419,3387,Morena,Total,106621,625004,1070.629699482302,583.7723353856313,MADHYA PRADESH,23,Morena
23,419,3387,Morena,Rural,62717,359597,1044.779699482302,344.1845206010259,MADHYA PRADESH,23,Morena
23,419,3387,Morena,Urban,43904,265407,25.85,10267.195357833654,MADHYA PRADESH,23,Morena
23,419,3388,Joura,Total,84648,440264,1579.4522471799537,278.7447362122363,MADHYA PRADESH,23,Morena
23,419,3388,Joura,Rural,77932,398111,1575.4522471799537,252.69632939533105,MADHYA PRADESH,23,Morena
23,419,3388,Joura,Urban,6716,42153,4.0,10538.25,MADHYA PRADESH,23,Morena
23,419,3389,Kailaras,Total,36738,191665,506.8282242346632,378.16560095765,MADHYA PRADESH,23,Morena
23,419,3389,Kailaras,Rural,32344,165745,505.1082242346632,328.13759912766375,MADHYA PRADESH,23,Morena
23,419,3389,Kailaras,Urban,4394,25920,1.72,15069.767441860466,MADHYA PRADESH,23,Morena
23,419,3390,Sabalgarh,Total,45617,219194,770.47363120118,284.4925395542392,MADHYA PRADESH,23,Morena
23,419,3390,Sabalgarh,Rural,37001,169058,749.31363120118,225.61714208907853,MADHYA PRADESH,23,Morena
23,419,3390,Sabalgarh,Urban,8616,50136,21.16,2369.3761814744803,MADHYA PRADESH,23,Morena
23,420,3391,Ater,Total,24368,139378,447.072137642222,311.757294326268,MADHYA PRADESH,23,Bhind
23,420,3391,Ater,Rural,24368,139378,447.072137642222,311.757294326268,MADHYA PRADESH,23,Bhind
23,420,3391,Ater,Urban,0,0,0.0,0.0,MADHYA PRADESH,23,Bhind
23,420,3392,Bhind,Total,90501,538189,1189.018994878945,452.6328026027822,MADHYA PRADESH,23,Bhind
23,420,3392,Bhind,Rural,53200,315413,1127.538994878945,279.7357798112015,MADHYA PRADESH,23,Bhind
23,420,3392,Bhind,Urban,37301,222776,61.48,3623.552374756018,MADHYA PRADESH,23,Bhind
23,420,3393,Mehgaon,Total,35510,198343,570.6677241980095,347.5630241376315,MADHYA PRADESH,23,Bhind
23,420,3393,Mehgaon,Rural,31902,177008,566.6677241980095,312.36647587528466,MADHYA PRADESH,23,Bhind
23,420,3393,Mehgaon,Urban,3608,21335,4.0,5333.75,MADHYA PRADESH,23,Bhind
23,420,3394,Gormi,Total,21914,128774,401.5767660848936,320.67094233429106,MADHYA PRADESH,23,Bhind
23,420,3394,Gormi,Rural,18824,107933,384.5767660848936,280.65397995513405,MADHYA PRADESH,23,Bhind
23,420,3394,Gormi,Urban,3090,20841,17.0,1225.9411764705883,MADHYA PRADESH,23,Bhind
23,420,3395,Gohad,Total,57702,316826,1029.9666781306555,307.60800978049633,MADHYA PRADESH,23,Bhind
23,420,3395,Gohad,Rural,43079,230248,948.3666781306556,242.7837305016309,MADHYA PRADESH,23,Bhind
23,420,3395,Gohad,Urban,14623,86578,81.6,1061.0049019607843,MADHYA PRADESH,23,Bhind
