State_code,District_code,Subdistrict_code,Subdistrict_name,Number of households_total,population_total,Area_total,population density_total,State_name,District_name,Household density,% Rural Population,% Rural Households,% Rural Area,sdtname,dtname,stname,number_of_cell_towers,cell_towers_per_area,% Rural_pop_per_area,% Rural_house_per_area
1,12,50,Tral,18659,110196,117.87,935.0,JAMMU & KASHMIR,Pulwama,158.3015186222109,83.80703473810301,87.3733854976151,99.49096462204122,Tral,Pulwama,JAMMU & KASHMIR,1,0.0084839229659794,0.7110124267252312,0.7412690718385943
1,12,51,Pulwama,43141,282173,288.68,977.0,JAMMU & KASHMIR,Pulwama,149.44228903976722,93.46500196687848,94.24445423147354,98.96078703062214,Pulwama,Pulwama,JAMMU & KASHMIR,3,0.0103921296937785,0.32376680742302366,0.32646686376428413
1,13,52,Shopian,44411,266215,311.73,854.0,JAMMU & KASHMIR,Shupiyan,142.46623680749366,93.85459121386847,94.25142419670804,98.2549000737818,Shopian,Shupiyan,JAMMU & KASHMIR,2,0.0064158085522728,0.3010765444900025,0.3023495467125655
1,14,53,Pahalgam,19277,119884,125.22,957.0,JAMMU & KASHMIR,Anantnag,153.94505670020763,86.83477361449401,89.74425481143331,82.41494968854816,Pahalgam,Anantnag,JAMMU & KASHMIR,11,0.0878453921098866,0.6934577033580419,0.7166926594109033
1,14,54,Bijbehara,20450,146801,142.1,1033.0,JAMMU & KASHMIR,Anantnag,143.91273750879662,76.42795348805525,77.11491442542787,92.25193525686136,Bijbehara,Anantnag,JAMMU & KASHMIR,10,0.0703729767769176,0.5378462595922255,0.5426806082014629
1,14,55,Anantnag,48726,364763,188.83,1932.0,JAMMU & KASHMIR,Anantnag,258.04162474183124,49.21825952741917,53.34934121413619,75.79304135995339,Anantnag,Anantnag,JAMMU & KASHMIR,23,0.1218026796589524,0.26064851732997496,0.2825257703444166
1,14,56,Shangus,12400,74103,59.09,1254.0,JAMMU & KASHMIR,Anantnag,209.8493822981892,89.37289988259585,90.25806451612904,96.6153325435776,Shangus,Anantnag,JAMMU & KASHMIR,8,0.1353866982568962,1.5124877285936003,1.5274676682370796
1,14,58,Dooru,25444,199429,130.69,1526.0,JAMMU & KASHMIR,Anantnag,194.6897237738159,83.53348810854992,82.32982235497563,88.90504246690641,Dooru,Anantnag,JAMMU & KASHMIR,3,0.0229550845512281,0.6391727607969234,0.629962677748685
1,15,59,Kulgam,49700,285773,265.36,1077.0,JAMMU & KASHMIR,Kulgam,187.2927343985529,75.20829469544009,75.0261569416499,81.39508592101296,Kulgam,Kulgam,JAMMU & KASHMIR,4,0.0150738619234247,0.28341986243382605,0.2827334825959071
1,16,62,Doda,41297,202716,1023.61,198.0,JAMMU & KASHMIR,Doda,40.34446713103623,89.34223248288245,88.86844080683827,98.60786823106456,Doda,Doda,JAMMU & KASHMIR,8,0.0078154765975322,0.08728151589265683,0.08681865242312821
1,16,65,Bhaderwah,13994,75376,112.17,672.0,JAMMU & KASHMIR,Doda,124.75706516894,85.2950541286351,84.83635843933114,95.0967281804404,Bhaderwah,Doda,JAMMU & KASHMIR,3,0.0267451190157796,0.7604087913759036,0.756319501108417
1,17,67,Ramban,30472,158668,765.96,207.0,JAMMU & KASHMIR,Ramban,39.78275627970129,95.01411752842414,95.02165922814387,98.56258812470624,Ramban,Ramban,JAMMU & KASHMIR,4,0.0052222048148728,0.12404579550945759,0.12405564158460478
1,18,68,Kishtwar,24115,129489,780.3,166.0,JAMMU & KASHMIR,Kishtwar,30.904780212738693,88.52026040822001,88.76218121501141,99.919261822376,Kishtwar,Kishtwar,JAMMU & KASHMIR,38,0.0486992182493912,0.11344388108191723,0.11375391671794363
1,18,70,Chhatroo,9729,44087,308.52,143.0,JAMMU & KASHMIR,Kishtwar,31.53442240373396,100.0,100.0,100.0,Chhatroo,Kishtwar,JAMMU & KASHMIR,6,0.0194476857253986,0.32412809542331134,0.32412809542331134
1,19,72,Udhampur,50555,275559,808.71,341.0,JAMMU & KASHMIR,Udhampur,62.51313820776298,64.53354816935756,63.96597764810602,95.3852431650406,Udhampur,Udhampur,JAMMU & KASHMIR,38,0.0469884136464245,0.07979813303824307,0.07909631097439876
1,19,73,Chenani,11125,64753,312.12,207.0,JAMMU & KASHMIR,Udhampur,35.643342304241955,93.5369789816688,92.75505617977528,99.42650262719464,Chenani,Udhampur,JAMMU & KASHMIR,8,0.0256311674996796,0.2996827469616455,0.29717754767325155
1,19,74,Ramnagar,28317,167010,1025.65,163.0,JAMMU & KASHMIR,Udhampur,27.608833422707548,96.23256092449552,95.30317477133876,99.54077901818358,Ramnagar,Udhampur,JAMMU & KASHMIR,2,0.0019499829376492,0.09382592592453128,0.09291978235395969
1,20,77,Reasi,30907,166824,861.53,194.0,JAMMU & KASHMIR,Reasi,35.874548767889685,83.81767611374862,83.72536965735917,95.47200910008937,Reasi,Reasi,JAMMU & KASHMIR,33,0.038303947628057,0.09728932958080232,0.09718218710591525
1,21,79,Jammu,195906,970335,1069.72,907.0,JAMMU & KASHMIR,Jammu,183.13764349549413,29.359963311639792,28.879156330076672,79.31514788916726,Jammu,Jammu,JAMMU & KASHMIR,294,0.2748382754365628,0.027446400283849783,0.026996930346330508
1,22,82,Samba,65385,318898,903.65,353.0,JAMMU & KASHMIR,Samba,72.35655397554363,83.1874141575049,83.68586067140782,95.71072871133735,Samba,Samba,JAMMU & KASHMIR,12,0.0132794776738781,0.0920571174210202,0.09260870986710322
2,23,84,Chaurah,14142,78988,1164.894564119854,68.0,HIMACHAL PRADESH,Chamba,12.14015451319846,100.0,100.0,100.0,Chaurah,Chamba,HIMACHAL PRADESH,14,0.0120182550689279,0.08584467906377076,0.08584467906377076
2,23,85,Saluni,8815,47939,362.0248525754306,132.0,HIMACHAL PRADESH,Chamba,24.34915707385953,100.0,100.0,100.0,Saluni,Chamba,HIMACHAL PRADESH,1,0.0027622413016289,0.2762241301628988,0.2762241301628988
2,23,87,Dalhousie,9514,46760,159.95734751725522,292.0,HIMACHAL PRADESH,Chamba,59.478355622105376,77.33105218135158,78.90477191507253,92.68555012845668,Dalhousie,Chamba,HIMACHAL PRADESH,14,0.087523331796245,0.4834479527300838,0.4932863237592807
2,23,88,Bhattiyat,8897,42967,248.8837917206384,173.0,HIMACHAL PRADESH,Chamba,35.74760710004976,87.02492610608141,85.37709340227043,98.10755052892844,Bhattiyat,Chamba,HIMACHAL PRADESH,9,0.0361614548612395,0.3496608819097518,0.3430399899166701
2,23,89,Sihunta,8297,39871,264.1863677579328,151.0,HIMACHAL PRADESH,Chamba,31.40585969826546,100.0,100.0,100.0,Sihunta,Chamba,HIMACHAL PRADESH,6,0.0227112399891036,0.3785206664850604,0.3785206664850604
2,23,90,Chamba,35900,179253,1012.2771446685192,177.0,HIMACHAL PRADESH,Chamba,35.46459602400273,88.87996295738425,87.3091922005571,99.57225152984977,Chamba,Chamba,HIMACHAL PRADESH,3,0.0029636152666297,0.08780200503933033,0.0862502849742275
